latitude,longitude,address,datetime,datetimeEpoch,tempmax,tempmin,temp,humidity,precip,precipcover,snow,snowdepth,windgust,windspeed,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,conditions,description,date,pm25,pm10,o3,no2,so2,co,City
506,43.2934,5.37132,Marseille,2016-05-21,1463781600,25.1,11.1,18.4,63.22,0.0,0.0,,,38.0,23.1,1019.0,4.4,35.5,,,0.0,Clear,Clear conditions throughout the day.,2016-05-21,58.0,26.0,,15.0,,,Marseille
507,43.2934,5.37132,Marseille,2016-05-22,1463868000,24.1,12.5,18.2,58.39,1.9500000000000002,12.5,,,56.3,33.0,1015.9,52.0,28.9,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,2016-05-22,58.0,17.0,,10.0,,,Marseille
508,43.2934,5.37132,Marseille,2016-05-23,1463954400,20.9,11.1,15.8,56.66,0.04,8.33,,,61.0,39.4,1017.5,27.4,38.0,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,2016-05-23,22.0,19.0,,12.0,,,Marseille
509,43.2934,5.37132,Marseille,2016-05-24,1464040800,21.9,12.5,16.8,55.61,0.0,0.0,,,54.2,34.9,1013.6,12.4,38.3,,,0.0,Clear,Clear conditions throughout the day.,2016-05-24,44.0,30.0,,24.0,,,Marseille
510,43.2934,5.37132,Marseille,2016-05-25,1464127200,23.7,12.2,17.5,65.61,0.0,0.0,,,36.7,25.3,1013.7,48.3,36.0,,,0.0,Partially cloudy,Partly cloudy throughout the day.,2016-05-25,52.0,32.0,,27.0,,,Marseille
511,43.2934,5.37132,Marseille,2016-05-26,1464213600,25.7,13.4,19.1,62.68,0.0,0.0,,,30.5,20.2,1014.5,48.7,32.2,,,0.0,Partially cloudy,Partly cloudy throughout the day.,2016-05-26,59.0,38.0,,29.0,,,Marseille
512,43.2934,5.37132,Marseille,2016-05-27,1464300000,26.3,14.6,20.7,59.47,0.0,0.0,,,29.0,20.7,1013.9,51.9,26.0,,,0.0,Partially cloudy,Partly cloudy throughout the day.,2016-05-27,67.0,31.0,,19.0,,,Marseille
513,43.2934,5.37132,Marseille,2016-05-28,1464386400,22.4,14.6,18.9,72.62,0.0,0.0,,,46.5,28.9,1013.1,41.1,19.7,,,0.0,Partially cloudy,Partly cloudy throughout the day.,2016-05-28,58.0,22.0,,11.0,,,Marseille
514,43.2934,5.37132,Marseille,2016-05-29,1464472800,23.0,15.9,19.0,77.7,37.66,50.0,,,41.2,27.1,1009.4,74.2,25.3,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,2016-05-29,48.0,18.0,,11.0,,,Marseille
515,43.2934,5.37132,Marseille,2016-05-30,1464559200,23.7,14.9,19.3,62.21,0.0,0.0,,,50.4,33.3,1013.1,20.3,35.5,,,0.0,Partially cloudy,Partly cloudy throughout the day.,2016-05-30,35.0,20.0,,13.0,,,Marseille
516,43.2934,5.37132,Marseille,2016-05-31,1464645600,22.5,14.9,18.4,64.89,0.01,4.17,,,55.9,38.9,1015.2,56.4,35.3,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,2016-05-31,35.0,21.0,,10.0,,,Marseille
517,43.2934,5.37132,Marseille,2016-06-01,1464732000,20.8,15.6,17.7,72.35,0.25,25.0,,,42.9,33.2,1015.0,92.0,31.1,,,0.0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,2016-06-01,42.0,23.0,,19.0,,,Marseille
518,43.2934,5.37132,Marseille,2016-06-02,1464818400,24.0,14.5,19.5,68.59,0.01,4.17,,,38.7,27.7,1012.7,57.5,34.1,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,2016-06-02,39.0,23.0,,23.0,,,Marseille
519,43.2934,5.37132,Marseille,2016-06-03,1464904800,24.6,17.5,20.6,65.66,0.0,0.0,,,30.4,21.8,1011.2,57.1,36.1,,,0.0,Partially cloudy,Partly cloudy throughout the day.,2016-06-03,46.0,24.0,,20.0,,,Marseille
520,43.2934,5.37132,Marseille,2016-06-04,1464991200,25.8,15.0,20.4,69.07,0.13,8.33,,,29.8,18.2,1012.3,24.2,24.4,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,2016-06-04,54.0,26.0,,20.0,,,Marseille
521,43.2934,5.37132,Marseille,2016-06-05,1465077600,26.7,15.7,21.4,67.12,0.0,0.0,,,34.1,23.7,1015.0,18.4,23.4,,,0.0,Clear,Clear conditions throughout the day.,2016-06-05,66.0,26.0,,23.0,,,Marseille
522,43.2934,5.37132,Marseille,2016-06-06,1465164000,25.9,16.2,21.2,70.32,0.0,0.0,,,34.6,24.6,1017.8,3.7,25.0,,,0.0,Clear,Clear conditions throughout the day.,2016-06-06,61.0,30.0,,27.0,,,Marseille
523,43.2934,5.37132,Marseille,2016-06-07,1465250400,28.9,15.9,21.7,71.25,0.48,12.5,,,33.8,22.2,1020.3,11.5,20.0,,,0.0,Rain,Clear conditions throughout the day with rain.,2016-06-07,62.0,30.0,,22.0,,,Marseille
524,43.2934,5.37132,Marseille,2016-06-08,1465336800,30.7,17.3,24.3,60.47,0.0,0.0,,,58.7,38.2,1017.1,1.7000000000000002,23.2,,,0.0,Clear,Clear conditions throughout the day.,2016-06-08,61.0,22.0,,15.0,,,Marseille
525,43.2934,5.37132,Marseille,2016-06-09,1465423200,29.3,20.5,24.8,50.48,0.0,0.0,,,68.5,47.4,1011.2,2.3,22.3,,,0.0,Clear,Clear conditions throughout the day.,2016-06-09,44.0,24.0,,27.0,,,Marseille
526,43.2934,5.37132,Marseille,2016-06-10,1465509600,26.7,16.8,22.2,59.6,0.0,0.0,,,33.6,24.9,1011.4,21.6,32.3,,,0.0,Partially cloudy,Partly cloudy throughout the day.,2016-06-10,42.0,27.0,,16.0,,,Marseille
527,43.2934,5.37132,Marseille,2016-06-11,1465596000,27.1,18.2,22.4,67.21,0.04,8.33,,,43.2,31.1,1011.7,40.6,21.2,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,2016-06-11,61.0,19.0,,8.0,,,Marseille
528,43.2934,5.37132,Marseille,2016-06-12,1465682400,27.7,19.0,23.3,47.01,0.0,0.0,,,50.6,31.5,1010.9,16.7,27.9,,,0.0,Clear,Clear conditions throughout the day.,2016-06-12,36.0,15.0,,8.0,,,Marseille
529,43.2934,5.37132,Marseille,2016-06-13,1465768800,27.8,19.8,23.2,55.51,0.0,0.0,,,64.1,45.7,1007.3,35.4,29.6,,,0.0,Partially cloudy,Clearing in the afternoon.,2016-06-13,29.0,18.0,,7.0,,,Marseille
530,43.2934,5.37132,Marseille,2016-06-14,1465855200,26.1,18.5,22.1,49.37,0.0,0.0,,,54.5,40.3,1005.2,8.2,27.6,,,0.0,Clear,Clear conditions throughout the day.,2016-06-14,33.0,19.0,,16.0,,,Marseille
531,43.2934,5.37132,Marseille,2016-06-15,1465941600,24.1,17.4,20.5,62.01,19.0,4.17,,,39.6,26.0,1004.1,75.8,35.6,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,2016-06-15,41.0,27.0,,21.0,,,Marseille
532,43.2934,5.37132,Marseille,2016-06-16,1466028000,23.2,13.0,20.2,72.08,3.17,20.83,,,49.7,34.2,1003.0,68.6,27.8,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,2016-06-16,61.0,18.0,,19.0,,,Marseille
533,43.2934,5.37132,Marseille,2016-06-17,1466114400,23.0,14.2,19.1,57.87,0.0,0.0,,,45.1,30.7,1013.6,0.6000000000000001,36.1,,,0.0,Clear,Clear conditions throughout the day.,2016-06-17,44.0,22.0,,19.0,,,Marseille
534,43.2934,5.37132,Marseille,2016-06-18,1466200800,21.6,14.6,18.3,68.38,0.31,20.83,,,41.5,30.0,1018.8,64.7,32.8,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,2016-06-18,57.0,13.0,,6.0,,,Marseille
535,43.2934,5.37132,Marseille,2016-06-19,1466287200,24.8,16.8,20.8,53.67,0.02,4.17,,,78.6,57.7,1018.4,23.6,23.5,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,2016-06-19,34.0,18.0,,18.0,,,Marseille
536,43.2934,5.37132,Marseille,2016-06-20,1466373600,27.4,16.3,21.9,50.93,0.0,0.0,,,61.9,35.1,1019.0,18.2,32.8,,,0.0,Clear,Clear conditions throughout the day.,2016-06-20,36.0,31.0,,30.0,,,Marseille
537,43.2934,5.37132,Marseille,2016-06-21,1466460000,29.0,19.6,23.4,52.32,0.03,4.17,,,32.2,21.2,1021.1,61.2,34.8,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,2016-06-21,55.0,28.0,,32.0,,,Marseille
538,43.2934,5.37132,Marseille,2016-06-22,1466546400,28.6,17.5,23.6,54.23,0.0,0.0,,,28.4,18.2,1021.9,0.4,33.9,,,0.0,Clear,Clear conditions throughout the day.,2016-06-22,51.0,35.0,,38.0,,,Marseille
539,43.2934,5.37132,Marseille,2016-06-23,1466632800,30.2,16.4,24.3,51.67,0.0,0.0,,,30.9,21.0,1020.8,0.4,34.0,,,0.0,Clear,Clear conditions throughout the day.,2016-06-23,58.0,35.0,,34.0,,,Marseille
540,43.2934,5.37132,Marseille,2016-06-24,1466719200,30.6,17.9,24.6,48.85,0.0,0.0,,,31.6,22.1,1017.2,0.4,33.5,,,0.0,Clear,Clear conditions throughout the day.,2016-06-24,60.0,31.0,,18.0,,,Marseille
541,43.2934,5.37132,Marseille,2016-06-25,1466805600,32.6,20.5,26.4,55.02,0.0,0.0,,,41.1,29.2,1013.2,3.6,27.7,,,0.0,Clear,Clear conditions throughout the day.,2016-06-25,55.0,22.0,,9.0,,,Marseille
542,43.2934,5.37132,Marseille,2016-06-26,1466892000,29.5,20.8,25.2,43.73,0.0,0.0,,,63.1,36.8,1014.8,1.2,25.7,,,0.0,Clear,Clear conditions throughout the day.,2016-06-26,38.0,21.0,,10.0,,,Marseille
543,43.2934,5.37132,Marseille,2016-06-27,1466978400,28.7,18.8,23.9,40.56,0.0,0.0,,,65.2,45.2,1016.7,1.5,24.7,,,0.0,Clear,Clear conditions throughout the day.,2016-06-27,33.0,27.0,,30.0,,,Marseille
544,43.2934,5.37132,Marseille,2016-06-28,1467064800,30.8,17.9,24.3,49.76,0.0,0.0,,,41.2,22.9,1016.8,0.0,34.5,,,0.0,Clear,Clear conditions throughout the day.,2016-06-28,48.0,33.0,,30.0,,,Marseille
545,43.2934,5.37132,Marseille,2016-06-29,1467151200,28.8,18.0,23.2,65.43,0.0,0.0,,,33.1,23.0,1015.3,13.8,26.6,,,0.0,Clear,Clear conditions throughout the day.,2016-06-29,60.0,36.0,,31.0,,,Marseille
546,43.2934,5.37132,Marseille,2016-06-30,1467237600,30.4,20.4,24.8,65.28,0.03,4.17,,,31.5,21.8,1015.3,40.7,20.4,,,0.0,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,2016-06-30,73.0,35.0,,34.0,,,Marseille
547,43.2934,5.37132,Marseille,2016-07-01,1467324000,29.7,20.4,24.9,63.47,0.0,0.0,,,34.7,22.5,1016.7,7.6,25.5,,,0.0,Clear,Clear conditions throughout the day.,2016-07-01,55.0,35.0,,21.0,,,Marseille
548,43.2934,5.37132,Marseille,2016-07-02,1467410400,30.8,19.0,25.4,61.52,0.0,0.0,,,45.4,29.9,1016.6,7.8,22.8,,,0.0,Clear,Clear conditions throughout the day.,2016-07-02,59.0,17.0,,7.0,,,Marseille
549,43.2934,5.37132,Marseille,2016-07-03,1467496800,30.1,19.8,24.9,39.96,0.0,0.0,,,63.7,46.4,1017.4,2.3,24.4,,,0.0,Clear,Clear conditions throughout the day.,2016-07-03,21.0,27.0,,25.0,,,Marseille
550,43.2934,5.37132,Marseille,2016-07-04,1467583200,31.6,18.1,25.1,47.67,0.0,0.0,,,49.7,30.7,1016.9,0.0,32.7,,,0.0,Clear,Clear conditions throughout the day.,2016-07-04,62.0,33.0,,27.0,,,Marseille
551,43.2934,5.37132,Marseille,2016-07-05,1467669600,33.4,21.6,26.9,52.97,0.0,0.0,,,55.0,37.6,1015.9,30.2,27.2,,,0.0,Partially cloudy,Partly cloudy throughout the day.,2016-07-05,68.0,23.0,,14.0,,,Marseille
552,43.2934,5.37132,Marseille,2016-07-06,1467756000,32.5,21.9,27.3,42.41,0.0,0.0,,,56.4,38.5,1015.1,2.3,24.0,,,0.0,Clear,Clear conditions throughout the day.,2016-07-06,58.0,28.0,,28.0,,,Marseille
553,43.2934,5.37132,Marseille,2016-07-07,1467842400,33.2,17.5,25.9,45.51,0.0,0.0,,,45.8,28.7,1016.5,0.4,33.2,,,0.0,Clear,Clear conditions throughout the day.,2016-07-07,70.0,35.0,,47.0,,,Marseille
554,43.2934,5.37132,Marseille,2016-07-08,1467928800,31.9,23.0,26.7,54.57,0.26,8.33,,,42.3,26.9,1018.2,58.4,31.4,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,2016-07-08,89.0,33.0,,29.0,,,Marseille
555,43.2934,5.37132,Marseille,2016-07-09,1468015200,34.6,21.3,27.7,55.1,0.0,0.0,,,38.9,24.1,1016.7,0.0,25.0,,,0.0,Clear,Clear conditions throughout the day.,2016-07-09,66.0,32.0,,22.0,,,Marseille
556,43.2934,5.37132,Marseille,2016-07-10,1468101600,30.7,20.4,26.3,65.37,0.0,0.0,,,33.5,23.4,1015.3,0.0,19.5,,,0.0,Clear,Clear conditions throughout the day.,2016-07-10,89.0,37.0,,31.0,,,Marseille
557,43.2934,5.37132,Marseille,2016-07-11,1468188000,34.4,21.3,26.5,65.62,0.04,4.17,,,39.9,27.2,1014.2,12.3,17.6,,,0.0,Rain,Clear conditions throughout the day with morning rain.,2016-07-11,87.0,33.0,,22.0,,,Marseille
558,43.2934,5.37132,Marseille,2016-07-12,1468274400,31.2,22.3,25.6,67.02,0.28,4.17,,,48.5,35.4,1012.8,26.1,18.6,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,2016-07-12,64.0,20.0,,7.0,,,Marseille
559,43.2934,5.37132,Marseille,2016-07-13,1468360800,26.5,18.5,22.3,44.31,0.0,0.0,,,68.1,47.4,1015.5,3.1,23.9,,,0.0,Clear,Clear conditions throughout the day.,2016-07-13,27.0,19.0,,3.0,,,Marseille
560,43.2934,5.37132,Marseille,2016-07-14,1468447200,25.0,16.8,20.2,44.18,0.0,0.0,,,90.1,61.4,1017.5,8.6,23.2,,,0.0,Clear,Clear conditions throughout the day.,2016-07-14,21.0,18.0,,7.0,,,Marseille
561,43.2934,5.37132,Marseille,2016-07-15,1468533600,26.5,16.6,21.4,44.21,0.0,0.0,,,76.2,50.9,1018.1,2.2,21.8,,,0.0,Clear,Clear conditions throughout the day.,2016-07-15,29.0,22.0,,23.0,,,Marseille
562,43.2934,5.37132,Marseille,2016-07-16,1468620000,28.7,16.4,23.1,41.59,0.0,0.0,,,48.3,24.0,1018.9,0.0,26.6,,,0.0,Clear,Clear conditions throughout the day.,2016-07-16,49.0,25.0,,25.0,,,Marseille
563,43.2934,5.37132,Marseille,2016-07-17,1468706400,27.7,15.6,22.4,47.75,0.0,0.0,,,35.5,23.3,1019.6,0.4,28.9,,,0.0,Clear,Clear conditions throughout the day.,2016-07-17,52.0,31.0,,32.0,,,Marseille
564,43.2934,5.37132,Marseille,2016-07-18,1468792800,28.9,15.4,22.7,51.08,0.0,0.0,,,30.8,18.6,1021.2,0.1,31.3,,,0.0,Clear,Clear conditions throughout the day.,2016-07-18,58.0,31.0,,41.0,,,Marseille
565,43.2934,5.37132,Marseille,2016-07-19,1468879200,30.7,15.3,24.0,42.12,0.0,0.0,,,27.6,15.7,1019.9,0.0,30.9,,,0.0,Clear,Clear conditions throughout the day.,2016-07-19,56.0,31.0,,37.0,,,Marseille
566,43.2934,5.37132,Marseille,2016-07-20,1468965600,30.8,16.1,24.3,45.01,0.0,0.0,,,34.8,23.2,1017.9,15.5,32.1,,,0.0,Clear,Clear conditions throughout the day.,2016-07-20,52.0,31.0,,27.0,,,Marseille
567,43.2934,5.37132,Marseille,2016-07-21,1469052000,30.7,21.4,25.6,64.0,0.0,0.0,,,33.4,21.6,1015.2,30.5,27.4,,,0.0,Partially cloudy,Clearing in the afternoon.,2016-07-21,67.0,37.0,,26.0,,,Marseille
568,43.2934,5.37132,Marseille,2016-07-22,1469138400,29.3,22.5,24.7,73.93,6.36,37.5,,,37.2,27.0,1014.0,60.2,21.6,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,2016-07-22,77.0,34.0,,27.0,,,Marseille
569,43.2934,5.37132,Marseille,2016-07-23,1469224800,25.9,15.8,22.4,73.6,0.65,12.5,,,35.3,22.3,1014.1,60.6,27.2,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,2016-07-23,70.0,33.0,,24.0,,,Marseille
570,43.2934,5.37132,Marseille,2016-07-24,1469311200,32.7,18.2,25.4,59.8,0.0,0.0,,,38.3,24.9,1015.6,4.1,28.8,,,0.0,Clear,Clear conditions throughout the day.,2016-07-24,55.0,35.0,,32.0,,,Marseille
571,43.2934,5.37132,Marseille,2016-07-25,1469397600,33.0,20.8,27.0,52.7,0.0,0.0,,,43.3,29.2,1015.5,1.2,30.4,,,0.0,Clear,Clear conditions throughout the day.,2016-07-25,85.0,28.0,,23.0,,,Marseille
572,43.2934,5.37132,Marseille,2016-07-26,1469484000,34.5,22.9,28.9,45.71,0.0,0.0,,,44.1,27.7,1015.1,1.0,30.4,,,0.0,Clear,Clear conditions throughout the day.,2016-07-26,52.0,26.0,,16.0,,,Marseille
573,43.2934,5.37132,Marseille,2016-07-27,1469570400,31.9,23.5,28.0,47.79,0.0,0.0,,,50.7,34.8,1015.1,3.3,28.8,,,0.0,Clear,Clear conditions throughout the day.,2016-07-27,50.0,27.0,,16.0,,,Marseille
574,43.2934,5.37132,Marseille,2016-07-28,1469656800,33.4,22.5,27.4,45.09,0.01,4.17,,,43.9,29.9,1015.0,1.2,30.2,,,0.0,Rain,Clear conditions throughout the day with morning rain.,2016-07-28,35.0,29.0,,27.0,,,Marseille
575,43.2934,5.37132,Marseille,2016-07-29,1469743200,32.0,22.5,26.7,51.29,0.0,0.0,,,37.8,28.4,1014.8,0.4,33.2,,,0.0,Clear,Clear conditions throughout the day.,2016-07-29,48.0,27.0,,23.0,,,Marseille
576,43.2934,5.37132,Marseille,2016-07-30,1469829600,32.3,20.6,25.8,63.42,0.03,4.17,,,42.2,24.5,1015.0,20.8,26.9,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,2016-07-30,35.0,23.0,,18.0,,,Marseille
577,43.2934,5.37132,Marseille,2016-07-31,1469916000,32.1,21.8,26.2,55.51,3.25,16.67,,,64.5,46.0,1013.4,19.9,31.6,,,0.0,Rain,Clear conditions throughout the day with rain.,2016-07-31,38.0,19.0,,10.0,,,Marseille
578,43.2934,5.37132,Marseille,2016-08-01,1470002400,30.3,20.7,25.5,47.2,0.0,0.0,,,68.0,44.0,1015.2,1.2,27.0,,,0.0,Clear,Clear conditions throughout the day.,2016-08-01,17.0,21.0,,24.0,,,Marseille
579,43.2934,5.37132,Marseille,2016-08-02,1470088800,32.8,17.9,25.8,46.5,0.01,4.17,,,36.7,24.4,1016.8,0.8,31.7,,,0.0,Rain,Clear conditions throughout the day with morning rain.,2016-08-02,27.0,,,34.0,,,Marseille
580,43.2934,5.37132,Marseille,2016-08-03,1470175200,33.9,20.1,26.4,51.81,0.0,0.0,,,34.1,23.8,1015.1,0.4,31.1,,,0.0,Clear,Clear conditions throughout the day.,2016-08-03,45.0,,,25.0,,,Marseille
581,43.2934,5.37132,Marseille,2016-08-04,1470261600,31.2,18.7,24.9,65.91,0.0,0.0,,,47.6,33.0,1013.5,32.2,26.5,,,0.0,Partially cloudy,Partly cloudy throughout the day.,2016-08-04,39.0,19.0,,9.0,,,Marseille
582,43.2934,5.37132,Marseille,2016-08-05,1470348000,26.9,19.0,23.1,60.46,0.85,4.17,,,82.8,59.1,1015.9,20.9,21.0,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,2016-08-05,38.0,13.0,,9.0,,,Marseille
583,43.2934,5.37132,Marseille,2016-08-06,1470434400,29.4,19.7,24.3,46.57,0.0,0.0,,,59.9,41.4,1019.2,0.4,30.0,,,0.0,Clear,Clear conditions throughout the day.,2016-08-06,16.0,21.0,,23.0,,,Marseille
584,43.2934,5.37132,Marseille,2016-08-07,1470520800,31.1,19.7,25.5,44.96,0.0,0.0,,,43.8,21.5,1021.9,0.4,33.3,,,0.0,Clear,Clear conditions throughout the day.,2016-08-07,23.0,30.0,,36.0,,,Marseille
585,43.2934,5.37132,Marseille,2016-08-08,1470607200,33.0,18.6,25.8,46.76,0.0,0.0,,,31.8,19.6,1019.9,0.0,32.9,,,0.0,Clear,Clear conditions throughout the day.,2016-08-08,40.0,27.0,,20.0,,,Marseille
586,43.2934,5.37132,Marseille,2016-08-09,1470693600,29.2,22.1,25.4,51.49,0.0,0.0,,,58.4,40.6,1015.7,19.9,31.7,,,0.0,Clear,Clear conditions throughout the day.,2016-08-09,39.0,,,9.0,,,Marseille
587,43.2934,5.37132,Marseille,2016-08-10,1470780000,26.7,18.7,22.5,43.09,0.0,0.0,,,83.6,57.9,1014.6,2.1,25.3,,,0.0,Clear,Clear conditions throughout the day.,2016-08-10,,30.0,,11.0,,,Marseille
588,43.2934,5.37132,Marseille,2016-08-11,1470866400,26.9,17.6,22.1,41.07,0.0,0.0,,,60.2,38.1,1018.7,2.3,30.7,,,0.0,Clear,Clear conditions throughout the day.,2016-08-11,45.0,30.0,,26.0,,,Marseille
589,43.2934,5.37132,Marseille,2016-08-12,1470952800,29.0,15.7,23.0,41.99,0.0,0.0,,,39.5,23.3,1023.1,2.7,31.1,,,0.0,Clear,Clear conditions throughout the day.,2016-08-12,50.0,30.0,,33.0,,,Marseille
590,43.2934,5.37132,Marseille,2016-08-13,1471039200,29.0,16.7,23.1,48.76,0.0,0.0,,,28.6,20.2,1023.7,0.0,30.9,,,0.0,Clear,Clear conditions throughout the day.,2016-08-13,58.0,28.0,,36.0,,,Marseille
591,43.2934,5.37132,Marseille,2016-08-14,1471125600,30.1,16.4,23.3,43.57,0.0,0.0,,,30.4,21.8,1022.0,0.0,33.1,,,0.0,Clear,Clear conditions throughout the day.,2016-08-14,58.0,24.0,,30.0,,,Marseille
592,43.2934,5.37132,Marseille,2016-08-15,1471212000,30.1,16.1,23.5,45.57,0.0,0.0,,,27.6,17.8,1019.7,5.6,35.9,,,0.0,Clear,Clear conditions throughout the day.,2016-08-15,49.0,29.0,,24.0,,,Marseille
593,43.2934,5.37132,Marseille,2016-08-16,1471298400,27.6,18.2,22.8,69.52,0.0,0.0,,,28.2,18.1,1016.6,49.1,30.9,,,0.0,Partially cloudy,Partly cloudy throughout the day.,2016-08-16,52.0,34.0,,23.0,,,Marseille
594,43.2934,5.37132,Marseille,2016-08-17,1471384800,29.0,20.1,23.8,77.32,0.15,8.33,,,42.0,25.5,1011.7,8.5,15.4,,,0.0,Rain,Clear conditions throughout the day with rain clearing later.,2016-08-17,62.0,39.0,,27.0,,,Marseille
595,43.2934,5.37132,Marseille,2016-08-18,1471471200,31.6,19.3,25.0,64.57,0.0,0.0,,,34.8,25.5,1010.4,19.0,21.0,,,0.0,Clear,Clear conditions throughout the day.,2016-08-18,66.0,35.0,,27.0,,,Marseille
596,43.2934,5.37132,Marseille,2016-08-19,1471557600,30.1,20.5,25.0,64.35,0.0,0.0,,,33.1,22.9,1010.7,1.0,23.7,,,0.0,Clear,Clear conditions throughout the day.,2016-08-19,61.0,28.0,,21.0,,,Marseille
597,43.2934,5.37132,Marseille,2016-08-20,1471644000,28.8,21.3,24.3,66.98,0.01,4.17,,,38.8,22.7,1014.9,57.2,27.6,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,2016-08-20,55.0,27.0,,6.0,,,Marseille
598,43.2934,5.37132,Marseille,2016-08-21,1471730400,27.8,18.8,23.6,49.03,0.0,0.0,,,76.0,52.9,1018.5,4.4,28.2,,,0.0,Clear,Clear conditions throughout the day.,2016-08-21,41.0,31.0,,27.0,,,Marseille
599,43.2934,5.37132,Marseille,2016-08-22,1471816800,30.8,19.0,24.8,39.15,0.0,0.0,,,62.2,34.1,1020.9,0.8,35.1,,,0.0,Clear,Clear conditions throughout the day.,2016-08-22,53.0,29.0,,32.0,,,Marseille
600,43.2934,5.37132,Marseille,2016-08-23,1471903200,31.0,18.0,24.5,47.37,0.0,0.0,,,26.8,18.3,1022.6,0.4,32.5,,,0.0,Clear,Clear conditions throughout the day.,2016-08-23,58.0,33.0,,40.0,,,Marseille
601,43.2934,5.37132,Marseille,2016-08-24,1471989600,31.6,17.7,25.0,48.25,0.0,0.0,,,30.9,19.9,1020.4,0.0,34.8,,,0.0,Clear,Clear conditions throughout the day.,2016-08-24,63.0,30.0,,34.0,,,Marseille
602,43.2934,5.37132,Marseille,2016-08-25,1472076000,32.0,18.6,25.4,48.84,0.0,0.0,,,34.4,24.5,1018.1,0.0,35.3,,,0.0,Clear,Clear conditions throughout the day.,2016-08-25,63.0,35.0,,38.0,,,Marseille
603,43.2934,5.37132,Marseille,2016-08-26,1472162400,31.8,20.2,26.2,48.92,0.0,0.0,,,35.3,20.2,1017.9,0.8,34.4,,,0.0,Clear,Clear conditions throughout the day.,2016-08-26,71.0,31.0,,30.0,,,Marseille
604,43.2934,5.37132,Marseille,2016-08-27,1472248800,32.0,19.5,25.5,55.81,0.0,0.0,,,38.8,26.4,1019.3,0.0,27.2,,,0.0,Clear,Clear conditions throughout the day.,2016-08-27,75.0,30.0,,24.0,,,Marseille
605,43.2934,5.37132,Marseille,2016-08-28,1472335200,29.6,17.6,24.0,70.68,0.0,0.0,,,32.5,18.6,1019.3,19.9,19.1,,,0.0,Clear,Clear conditions throughout the day.,2016-08-28,77.0,36.0,,18.0,,,Marseille
606,43.2934,5.37132,Marseille,2016-08-29,1472421600,32.8,22.3,26.6,61.08,0.0,0.0,,,49.7,35.9,1016.7,43.9,20.2,,,0.0,Partially cloudy,Partly cloudy throughout the day.,2016-08-29,78.0,28.0,,20.0,,,Marseille
607,43.2934,5.37132,Marseille,2016-08-30,1472508000,28.4,19.7,23.6,60.94,0.13,8.33,,,52.0,34.3,1017.0,59.3,31.4,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,2016-08-30,60.0,36.0,,33.0,,,Marseille
608,43.2934,5.37132,Marseille,2016-08-31,1472594400,30.9,18.9,24.9,64.1,0.0,0.0,,,31.6,23.0,1019.2,3.4,25.6,,,0.0,Clear,Clear conditions throughout the day.,2016-08-31,74.0,43.0,,37.0,,,Marseille
609,43.2934,5.37132,Marseille,2016-09-01,1472680800,33.2,19.6,26.1,59.26,0.0,0.0,,,37.7,27.3,1019.4,1.0,23.6,,,0.0,Clear,Clear conditions throughout the day.,2016-09-01,79.0,41.0,,37.0,,,Marseille
610,43.2934,5.37132,Marseille,2016-09-02,1472767200,32.7,19.8,25.8,53.05,0.0,0.0,,,31.6,21.6,1018.8,0.2,31.2,,,0.0,Clear,Clear conditions throughout the day.,2016-09-02,76.0,36.0,,36.0,,,Marseille
611,43.2934,5.37132,Marseille,2016-09-03,1472853600,33.8,18.1,25.3,54.48,0.0,0.0,,,30.7,22.2,1017.9,0.0,32.0,,,0.0,Clear,Clear conditions throughout the day.,2016-09-03,74.0,38.0,,33.0,,,Marseille
