temp,humidity,precip,windspeed,pressure,cloudcover,visibility,uvindex,pm25,pm10,o3,no2,Clear,Partially cloudy,Rain,Snow,Overcast,month,day_of_week,target
783,8.6,86.57,5.85,23.5,1018.5,90.8,22.5,0.0,68.0,17.0,19.0,16.0,0,0,1,0,1,2,1,1
784,6.9,81.05,0.01,10.5,1016.8,92.8,24.8,0.0,51.0,17.0,17.0,16.0,0,0,1,0,1,2,2,1
785,6.3,83.93,2.63,18.7,1013.1,87.7,17.5,0.0,52.0,21.0,20.0,16.0,0,1,1,0,0,2,3,1
786,3.3,71.05,0.0,10.3,1010.8,28.3,18.6,0.0,60.0,31.0,13.0,17.0,0,1,0,0,0,2,4,1
787,4.4,74.57,0.0,13.7,999.8,36.7,13.7,0.0,82.0,36.0,17.0,8.0,0,1,0,0,0,2,5,1
788,6.2,72.27,0.03,32.4,1004.7,67.6,9.6,0.0,95.0,42.0,18.0,8.0,0,1,1,0,0,2,6,1
789,4.3,73.27,0.0,33.9,1013.4,95.9,7.0,0.0,106.0,40.0,24.0,15.0,0,0,0,0,1,2,0,2
790,5.2,60.24,0.21,24.0,1024.1,61.3,9.0,0.0,100.0,19.0,21.0,16.0,0,1,1,0,0,3,1,1
791,6.7,79.21,8.46,25.5,1013.6,76.5,28.3,0.0,53.0,10.0,21.0,17.0,0,1,1,0,0,3,2,1
792,3.8,84.91,15.3,28.1,1010.4,82.2,28.9,0.0,34.0,12.0,20.0,19.0,0,1,1,0,0,3,3,0
793,5.5,81.68,20.07,43.1,1003.4,88.4,29.4,0.0,32.0,7.0,24.0,24.0,0,1,1,0,0,3,4,0
794,6.0,76.53,13.74,33.8,998.8,77.0,46.5,0.0,22.0,11.0,24.0,13.466666666666669,0,1,1,0,0,3,5,0
795,3.1,77.58,0.39,18.5,1007.7,59.5,30.5,0.0,37.0,22.0,18.0,16.0,0,1,1,0,0,3,6,0
796,2.4,79.2,1.96,13.0,1007.3,61.8,22.2,0.0,63.0,13.0,22.0,10.0,0,1,1,0,0,3,0,1
797,2.8,73.73,0.06,23.0,1017.2,76.9,26.4,0.0,46.0,18.0,25.0,17.0,0,1,1,0,0,3,1,0
798,1.9,78.78,4.77,35.3,1010.8,52.6,25.0,0.0,51.0,16.0,25.0,13.0,0,1,1,0,0,3,2,1
799,6.1,74.27,0.01,27.2,1014.1,51.9,31.2,0.0,49.0,28.0,29.0,9.0,0,1,1,0,0,3,3,0
800,6.7,67.62,0.0,26.1,1020.6,18.9,13.2,0.0,80.0,40.0,28.0,8.0,1,0,0,0,0,3,4,1
801,6.1,68.83,0.0,21.7,1023.7,54.6,8.1,0.0,108.0,31.0,23.0,6.0,0,1,0,0,0,3,5,2
802,6.3,69.4,0.0,21.1,1022.6,42.7,10.8,0.0,87.0,27.0,24.0,14.0,0,1,0,0,0,3,6,1
803,6.6,69.48,0.0,12.8,1023.0,0.9,12.3,0.0,74.0,27.0,25.0,12.0,1,0,0,0,0,3,0,1
804,6.7,68.28,0.07,20.0,1021.0,27.6,10.9,0.0,78.0,20.0,19.0,10.0,0,1,1,0,0,3,1,1
805,3.9,80.1,2.31,24.5,1017.0,95.5,9.8,0.0,65.0,24.0,23.0,19.0,0,0,1,0,1,3,2,1
806,6.1,74.59,0.18,14.4,1023.6,51.8,11.9,0.0,70.0,29.0,30.0,20.0,0,1,1,0,0,3,3,1
807,7.2,68.4,0.0,11.3,1020.4,0.3,11.3,0.0,79.0,37.0,33.0,22.0,1,0,0,0,0,3,4,1
808,8.4,65.32,0.0,10.0,1017.9,0.0,10.1,0.0,95.0,54.0,14.0,10.0,1,0,0,0,0,3,5,1
809,6.4,79.96,0.0,9.0,1018.1,45.6,4.3,0.0,143.0,46.0,25.0,8.0,0,1,0,0,0,3,6,2
810,7.8,70.0,0.0,21.7,1016.7,33.5,7.3,0.0,118.0,21.0,30.0,7.0,0,1,0,0,0,3,0,2
811,7.8,62.12,0.0,29.4,1010.3,17.1,19.2,0.0,63.0,21.0,26.0,5.0,1,0,0,0,0,3,1,1
812,8.8,57.43,0.0,50.5,1008.0,21.9,26.6,0.0,58.0,21.0,28.0,7.0,0,1,0,0,0,3,2,1
813,8.4,59.83,0.0,28.5,1015.9,9.5,20.6,0.0,62.0,36.0,17.0,24.0,1,0,0,0,0,3,3,1
814,8.0,73.57,0.22,9.3,1020.4,75.4,10.8,0.0,89.0,27.0,28.0,17.0,0,1,1,0,0,3,4,1
815,11.7,67.76,0.01,34.6,1017.9,24.5,26.2,0.0,75.0,10.0,33.0,8.0,0,1,1,0,0,3,5,1
816,10.4,72.28,7.71,37.2,1016.1,54.8,45.5,0.0,31.0,11.0,25.0,11.0,0,1,1,0,0,3,6,0
817,10.2,74.2,0.86,34.0,1011.9,77.1,42.6,0.0,35.0,17.0,17.0,19.0,0,1,1,0,0,3,0,0
818,12.9,73.87,0.41,22.4,1014.5,88.2,42.2,0.0,45.0,18.0,31.0,14.0,0,1,1,0,0,3,1,0
819,15.5,63.27,0.0,38.9,1013.1,57.4,47.3,0.0,46.0,21.0,33.0,15.0,0,1,0,0,0,3,2,0
820,15.9,54.49,0.0,29.5,1006.7,81.3,48.5,0.0,42.0,10.0,14.0,7.0,0,1,0,0,0,3,3,0
821,7.4,83.84,13.35,21.4,1017.4,95.8,22.9,0.0,35.0,23.0,11.0,10.137931034482758,0,0,1,0,1,4,4,0
822,10.1,80.12,0.01,10.4,1015.4,85.6,13.2,0.0,66.0,25.0,27.0,17.0,0,1,1,0,0,4,5,1
823,14.1,74.23,0.04,24.8,1011.6,66.6,28.8,0.0,57.0,22.0,34.0,16.0,0,1,1,0,0,4,6,1
824,13.7,72.46,0.0,24.1,1008.2,89.1,44.9,0.0,44.0,25.0,26.0,17.0,0,1,0,0,0,4,0,0
825,9.8,89.31,27.28,14.4,1008.7,77.4,19.4,0.0,50.0,13.0,29.0,14.0,0,1,1,0,0,4,1,0
826,12.2,76.53,21.51,13.3,1016.0,54.6,26.2,0.0,42.0,11.0,29.0,12.0,0,1,1,0,0,4,2,0
827,10.0,66.31,0.0,22.3,1015.2,59.8,48.6,0.0,29.0,10.0,27.0,8.0,0,1,0,0,0,4,3,0
828,8.1,65.02,0.63,27.7,1012.1,79.0,47.6,0.0,23.0,55.0,31.0,6.0,0,1,1,0,0,4,4,0
829,9.9,62.82,0.0,21.3,1008.9,57.7,42.5,0.0,40.0,21.0,34.0,12.0,0,1,0,0,0,4,5,0
830,12.2,60.76,0.0,33.4,1008.3,18.8,32.0,0.0,56.0,13.0,38.0,7.0,1,0,0,0,0,4,6,1
831,14.7,49.43,0.01,32.1,1008.8,61.8,53.2,0.0,24.0,16.0,36.0,8.0,0,1,1,0,0,4,0,0
832,15.4,58.42,0.09,40.3,1009.9,29.2,47.4,0.0,33.0,12.0,24.0,15.0,0,1,1,0,0,4,1,0
833,12.2,76.12,31.83,17.5,1009.7,63.3,41.0,0.0,34.0,11.0,28.0,16.0,0,1,1,0,0,4,2,0
834,12.9,66.76,3.04,17.6,1013.4,32.3,43.1,0.0,30.0,13.0,29.0,10.0,0,1,1,0,0,4,3,0
835,15.4,59.21,1.04,40.6,1009.3,86.9,49.4,0.0,34.0,12.0,38.0,3.0,0,1,1,0,0,4,4,0
836,17.0,55.0,21.55,35.8,1006.2,62.0,43.8,0.0,28.0,7.0,27.0,3.0,0,1,1,0,0,4,5,0
837,10.8,86.17,35.49,31.1,1011.2,85.3,35.8,0.0,22.0,7.0,29.0,3.0,0,1,1,0,0,4,6,0
838,7.6,77.76,9.58,25.2,1022.2,70.7,47.2,0.0,22.0,12.0,33.0,4.0,0,1,1,0,0,4,0,0
839,10.6,66.11,0.0,19.7,1024.1,2.5,43.4,0.0,37.0,17.0,31.0,9.0,1,0,0,0,0,4,1,0
840,13.1,67.06,0.0,8.7,1021.9,14.9,37.8,0.0,47.0,26.0,34.0,20.0,1,0,0,0,0,4,2,0
841,15.8,62.47,0.04,19.7,1020.1,51.3,39.7,0.0,59.0,18.0,33.0,10.0,0,1,1,0,0,4,3,1
842,13.1,82.18,13.86,13.0,1017.6,85.5,23.6,0.0,51.0,9.0,27.0,4.0,0,1,1,0,0,4,4,1
843,11.3,88.23,23.59,24.6,1012.2,92.9,23.4,0.0,31.0,13.0,31.0,1.0,0,0,1,0,1,4,5,0
844,7.8,63.31,0.0,30.3,1015.9,60.1,36.0,0.0,40.0,9.0,30.0,2.0,0,1,0,0,0,4,6,0
845,7.9,59.03,0.02,20.8,1017.1,55.1,51.3,0.0,28.0,11.0,26.0,9.0,0,1,1,0,0,4,0,0
846,9.8,65.78,3.5,27.0,1010.5,94.5,48.3,0.0,32.0,9.0,28.0,15.0,0,0,1,0,1,4,1,0
847,7.6,61.53,0.61,20.9,1014.4,33.9,45.5,0.0,25.0,12.0,30.0,14.0,0,1,1,0,0,4,2,0
848,9.1,55.68,0.0,22.0,1015.7,40.7,47.4,0.0,38.0,14.0,30.0,16.0,0,1,0,0,0,4,3,0
849,10.0,57.84,0.0,10.4,1018.3,3.9,44.9,0.0,44.0,14.0,23.0,18.0,1,0,0,0,0,4,4,0
850,8.8,74.59,15.81,22.2,1016.7,60.1,39.4,0.0,47.0,6.0,24.0,5.0,0,1,1,0,0,4,5,0
851,6.1,86.88,7.83,33.8,1022.1,95.7,23.4,0.0,26.0,17.0,38.0,14.0,0,0,1,0,1,5,6,0
852,12.7,65.66,0.03,35.1,1021.6,54.5,24.9,0.0,54.0,12.0,30.0,11.0,0,1,1,0,0,5,0,1
853,12.9,62.94,0.07,25.3,1023.5,28.6,45.3,0.0,36.0,12.0,36.0,7.0,0,1,1,0,0,5,1,0
854,12.8,55.61,0.0,24.1,1023.4,2.9,49.3,0.0,37.0,14.0,42.0,6.0,1,0,0,0,0,5,2,0
855,14.1,54.22,0.0,18.1,1017.4,0.1,49.4,0.0,42.0,14.0,46.0,10.0,1,0,0,0,0,5,3,0
856,17.5,47.03,0.0,32.7,1013.9,6.1,53.1,0.0,38.0,13.0,42.0,7.0,1,0,0,0,0,5,4,0
857,17.9,49.09,0.0,21.1,1010.3,53.9,51.5,0.0,43.0,14.0,42.0,6.0,0,1,0,0,0,5,5,0
858,17.4,55.81,0.0,21.0,1009.1,49.2,48.6,0.0,44.0,13.0,30.0,15.0,0,1,0,0,0,5,6,0
859,16.2,79.85,2.56,24.5,1009.8,93.7,28.1,0.0,41.0,15.0,34.0,11.0,0,0,1,0,1,5,0,0
860,17.0,72.57,8.05,30.5,1008.1,56.4,32.1,0.0,44.0,14.0,27.0,12.0,0,1,1,0,0,5,1,0
861,14.0,87.43,27.16,13.9,1003.6,93.5,23.8,0.0,40.0,8.0,24.0,12.0,0,0,1,0,1,5,2,0
862,14.1,76.11,4.65,13.6,1002.1,88.2,49.9,0.0,23.0,8.0,21.0,13.0,0,1,1,0,0,5,3,0
863,13.1,88.21,30.6,21.3,1003.6,88.6,25.9,0.0,27.0,11.0,35.0,5.0,0,1,1,0,0,5,4,0
864,12.9,86.48,7.76,25.5,1011.1,92.5,21.8,0.0,43.0,14.0,33.0,1.0,0,0,1,0,1,5,5,0
865,11.3,62.02,0.01,24.3,1021.1,31.2,39.5,0.0,36.0,11.0,37.0,3.0,0,1,1,0,0,5,6,0
866,11.6,59.62,0.0,17.7,1022.6,25.4,50.0,0.0,32.0,14.0,35.0,9.0,0,1,0,0,0,5,0,0
867,13.8,63.09,0.0,13.4,1019.5,3.2,40.6,0.0,42.0,18.0,36.0,14.0,1,0,0,0,0,5,1,0
868,14.3,70.1,7.22,27.5,1013.3,43.3,31.8,0.0,48.0,8.0,27.0,6.0,0,1,1,0,0,5,2,0
869,12.2,76.67,17.89,26.2,1015.9,89.8,42.9,0.0,24.0,13.0,28.0,10.51851851851852,0,1,1,0,0,5,3,0
870,13.4,77.39,3.01,13.2,1021.9,17.2,26.8,0.0,38.0,16.0,36.0,10.51851851851852,0,0,1,0,0,5,4,0
871,18.4,64.66,0.0,29.5,1016.8,10.5,33.6,0.0,47.0,11.0,39.0,10.51851851851852,1,0,0,0,0,5,5,0
872,13.7,69.37,17.48,30.4,1012.9,52.7,36.6,0.0,29.0,6.0,25.0,10.51851851851852,0,1,1,0,0,5,6,0
873,10.7,80.54,19.03,22.5,1018.9,93.4,47.0,0.0,19.0,8.0,27.0,19.0,0,0,1,0,1,5,0,0
874,13.3,71.55,0.04,21.4,1016.8,69.5,49.2,0.0,24.0,15.0,17.0,19.0,0,1,1,0,0,5,1,0
875,13.2,80.64,0.21,12.0,1013.7,48.3,29.2,0.0,48.0,19.0,30.0,19.0,0,1,1,0,0,5,2,0
876,17.2,67.35,0.0,17.0,1013.8,43.4,38.5,0.0,54.0,24.0,41.0,18.0,0,1,0,0,0,5,3,1
877,21.4,52.62,0.0,11.0,1012.7,27.2,43.9,0.0,57.0,24.0,39.0,8.0,0,1,0,0,0,5,4,1
878,21.2,62.22,0.79,25.9,1010.7,51.4,35.1,0.0,57.0,8.0,30.0,7.0,0,1,1,0,0,5,5,1
879,14.7,91.71,28.53,17.9,1008.5,86.3,23.8,0.0,28.0,8.0,23.0,12.0,0,1,1,0,0,5,6,0
880,14.1,86.32,5.64,17.6,1011.3,86.3,33.5,0.0,22.0,6.0,31.0,11.0,0,1,1,0,0,5,0,0
881,15.1,78.89,8.28,24.8,1013.4,95.0,40.5,0.0,22.0,6.0,17.0,9.0,0,0,1,0,1,5,1,0
882,15.2,79.26,6.23,13.3,1015.3,93.4,42.6,0.0,18.0,10.0,10.0,15.0,0,0,1,0,1,6,2,0
883,15.2,85.89,15.94,10.7,1013.3,88.2,34.6,0.0,30.0,7.0,18.0,8.0,0,1,1,0,0,6,3,0
884,16.2,80.68,3.64,12.7,1012.6,95.2,44.8,0.0,23.0,12.0,32.0,6.0,0,0,1,0,1,6,4,0
885,17.5,77.49,0.0,14.5,1013.4,83.5,31.6,0.0,40.0,9.0,31.0,4.0,0,1,0,0,0,6,5,0
886,18.7,73.91,0.0,17.5,1016.4,76.0,41.6,0.0,27.0,11.0,35.0,7.0,0,1,0,0,0,6,6,0
887,19.8,72.49,0.0,10.2,1018.2,38.9,32.4,0.0,39.0,17.0,38.0,15.0,0,1,0,0,0,6,0,0
888,20.2,72.65,2.84,12.7,1020.2,48.3,32.5,0.0,51.0,15.0,37.0,10.0,0,1,1,0,0,6,1,1
889,20.2,75.08,3.03,23.4,1019.6,35.3,24.1,0.0,49.0,14.0,38.0,5.0,0,1,1,0,0,6,2,0
890,20.2,66.17,0.0,27.5,1016.0,34.9,31.2,0.0,47.0,16.0,42.0,11.0,0,1,0,0,0,6,3,0
891,20.3,60.69,0.01,11.6,1011.8,30.1,38.5,0.0,47.0,16.0,26.0,11.0,0,1,1,0,0,6,4,0
892,19.6,68.29,0.97,18.5,1011.9,57.2,39.9,0.0,48.0,12.03448275862069,30.20689655172414,9.06896551724138,0,1,1,0,0,6,5,0
893,17.9,68.82,0.09,16.2,1013.7,58.7,50.1,0.0,34.3448275862069,10.0,16.0,12.0,0,1,1,0,0,6,6,0
894,16.3,87.21,19.58,11.1,1008.6,89.9,25.2,0.0,33.0,9.0,19.0,10.0,0,1,1,0,0,6,0,0
895,17.0,73.33,10.59,18.6,1005.8,84.9,41.4,0.0,20.0,8.0,24.0,11.0,0,1,1,0,0,6,1,0
896,17.7,66.55,4.2,23.1,1002.6,71.8,49.8,0.0,19.0,7.0,27.0,8.0,0,1,1,0,0,6,2,0
897,15.1,82.27,56.12,22.3,1002.9,74.9,34.0,0.0,18.0,7.0,23.0,9.0,0,1,1,0,0,6,3,0
898,17.3,69.39,7.75,30.0,1011.7,62.1,48.4,0.0,19.0,6.0,25.0,7.0,0,1,1,0,0,6,4,0
899,16.5,70.35,1.62,19.3,1019.4,78.8,46.1,0.0,19.0,7.0,28.0,4.0,0,1,1,0,0,6,5,0
900,16.4,73.85,0.64,31.3,1023.7,80.6,44.8,0.0,23.0,9.0,33.0,7.0,0,1,1,0,0,6,6,0
901,17.7,64.29,0.03,18.6,1023.2,39.5,43.4,0.0,26.0,13.0,24.0,13.0,0,1,1,0,0,6,0,0
902,20.8,73.32,1.3,9.0,1022.2,71.4,33.9,0.0,35.0,16.0,31.0,13.0,0,1,1,0,0,6,1,0
903,24.7,68.24,0.01,14.4,1020.7,1.1,34.6,0.0,45.0,20.0,45.0,11.0,0,0,1,0,0,6,2,0
904,27.0,46.19,0.0,26.3,1018.4,0.4,50.9,0.0,49.0,22.0,45.0,15.0,1,0,0,0,0,6,3,0
905,24.5,53.36,0.0,24.5,1017.0,7.3,46.4,0.0,53.0,12.0,28.0,5.0,1,0,0,0,0,6,4,1
906,21.5,72.11,28.84,19.1,1016.5,57.6,40.3,0.0,40.0,11.0,28.0,4.0,0,1,1,0,0,6,5,0
907,19.8,59.14,2.71,19.9,1019.2,11.1,44.5,0.0,32.0,10.0,31.0,6.0,0,0,1,0,0,6,6,0
908,19.6,56.48,0.0,20.7,1021.6,12.3,47.3,0.0,27.0,10.0,29.0,7.0,1,0,0,0,0,6,0,0
909,21.4,63.31,0.0,2.8,1018.5,10.9,45.2,0.0,31.0,15.0,40.0,10.0,1,0,0,0,0,6,1,0
910,21.7,68.39,5.32,10.5,1014.9,31.7,38.3,0.0,43.0,16.0,34.0,9.0,0,1,1,0,0,6,2,0
911,22.6,72.05,4.45,11.8,1015.7,59.2,30.3,0.0,45.0,14.0,39.0,10.0,0,1,1,0,0,6,3,0
912,24.1,59.96,0.01,13.8,1016.7,24.3,38.2,0.0,42.0,14.0,24.0,7.0,0,1,1,0,0,7,4,0
913,20.4,72.82,2.85,21.9,1018.8,72.4,35.1,0.0,40.0,11.0,29.0,5.0,0,1,1,0,0,7,5,0
914,18.8,63.06,0.0,17.5,1022.2,2.9,43.7,0.0,30.0,11.0,30.0,6.0,1,0,0,0,0,7,6,0
915,21.0,61.93,0.0,14.3,1020.1,2.5,41.6,0.0,31.0,15.0,32.0,10.0,1,0,0,0,0,7,0,0
916,22.6,64.76,0.0,21.0,1018.0,28.5,39.7,0.0,41.0,12.0,30.0,8.0,0,1,0,0,0,7,1,0
917,22.0,57.19,0.0,19.5,1019.9,25.2,32.6,0.0,35.0,13.0,43.0,9.0,0,1,0,0,0,7,2,0
918,22.4,52.53,0.0,15.8,1019.0,4.3,42.2,0.0,40.0,22.0,51.0,18.0,1,0,0,0,0,7,3,0
919,25.0,53.52,0.0,16.2,1018.1,21.1,40.8,0.0,56.0,22.0,44.0,7.0,0,1,0,0,0,7,4,1
920,25.8,52.64,0.0,19.6,1019.6,5.8,37.8,0.0,56.0,25.0,49.0,9.0,1,0,0,0,0,7,5,1
921,26.9,53.45,0.0,23.5,1014.0,2.3,33.6,0.0,66.0,26.0,34.0,13.0,1,0,0,0,0,7,6,1
922,24.2,68.04,6.91,19.5,1013.8,41.2,28.2,0.0,65.0,16.0,14.0,11.0,0,1,1,0,0,7,0,1
923,18.4,82.96,9.53,18.3,1016.3,80.9,27.0,0.0,44.0,9.0,20.0,7.0,0,1,1,0,0,7,1,0
924,16.2,69.61,0.64,27.3,1018.9,62.7,40.6,0.0,27.0,8.0,22.0,5.0,0,1,1,0,0,7,2,0
925,14.5,71.53,7.3,34.2,1022.3,40.0,36.3,0.0,25.0,8.0,27.0,3.0,0,1,1,0,0,7,3,0
926,16.9,60.83,0.0,29.4,1025.4,5.0,45.7,0.0,25.0,9.0,37.0,3.0,1,0,0,0,0,7,4,0
927,19.1,52.7,0.0,27.8,1023.6,0.3,50.5,0.0,32.0,11.0,40.0,3.0,1,0,0,0,0,7,5,0
928,21.8,56.92,0.0,12.7,1021.0,0.0,39.0,0.0,39.0,17.0,40.0,16.0,1,0,0,0,0,7,6,0
929,25.2,56.81,0.0,12.0,1019.7,0.2,42.7,0.0,52.0,22.0,46.0,17.0,1,0,0,0,0,7,0,1
930,26.2,50.39,0.0,15.6,1017.9,0.5,42.0,0.0,55.0,17.0,41.0,12.0,1,0,0,0,0,7,1,1
931,26.3,36.13,0.0,26.0,1015.3,26.3,48.8,0.0,47.0,32.0,42.0,10.0,0,1,0,0,0,7,2,0
932,25.6,59.95,0.44,14.2,1015.1,48.2,28.3,0.0,68.0,19.0,33.0,11.0,0,1,1,0,0,7,3,1
933,21.4,78.69,9.92,16.0,1015.3,67.7,22.1,0.0,55.0,17.0,34.0,6.0,0,1,1,0,0,7,4,1
934,21.2,78.0,10.02,30.2,1017.5,72.9,22.4,0.0,52.0,14.0,40.0,3.0,0,1,1,0,0,7,5,1
935,22.5,70.0,9.6,23.9,1019.2,22.5,23.9,0.0,50.0,16.0,38.0,7.0,0,1,1,0,0,7,6,0
936,24.6,60.21,0.01,21.7,1018.7,4.6,28.4,0.0,49.0,14.0,32.0,7.0,0,0,1,0,0,7,0,0
937,25.0,57.24,0.0,23.6,1018.5,4.4,37.2,0.0,43.0,16.0,35.0,6.0,1,0,0,0,0,7,1,0
938,23.4,54.28,0.0,17.3,1018.6,10.2,46.8,0.0,43.0,16.0,32.0,8.0,1,0,0,0,0,7,2,0
939,22.4,58.78,0.0,15.1,1018.1,17.0,45.9,0.0,45.0,13.0,41.0,9.0,1,0,0,0,0,7,3,0
940,24.3,60.25,0.01,10.6,1016.0,7.0,47.3,0.0,37.0,18.0,31.0,15.0,0,0,1,0,0,7,4,0
941,24.3,65.3,6.24,18.6,1013.9,23.4,36.2,0.0,49.0,13.0,32.0,5.0,0,1,1,0,0,7,5,0
942,21.7,74.03,18.82,31.2,1015.2,70.0,39.1,0.0,47.0,10.0,31.0,5.0,0,1,1,0,0,7,6,0
943,21.8,58.27,0.02,18.5,1018.9,9.5,45.5,0.0,32.0,21.0,42.0,11.0,0,0,1,0,0,8,0,0
944,22.3,55.49,0.0,11.2,1019.3,9.6,45.2,0.0,42.0,17.0,47.0,10.0,1,0,0,0,0,8,1,0
945,24.2,55.89,0.0,10.2,1016.5,2.8,45.4,0.0,41.0,21.0,29.0,17.0,1,0,0,0,0,8,2,0
946,20.7,70.44,14.13,27.7,1013.8,42.1,37.3,0.0,52.0,8.0,21.0,5.0,0,1,1,0,0,8,3,1
947,17.8,77.42,11.81,26.3,1020.5,63.9,43.2,0.0,24.0,11.0,34.0,5.0,0,1,1,0,0,8,4,0
948,20.0,59.15,0.01,30.3,1025.7,3.1,49.4,0.0,28.0,10.0,34.0,2.0,0,0,1,0,0,8,5,0
949,21.4,57.56,0.0,24.7,1026.3,0.1,48.4,0.0,31.0,14.0,34.0,11.0,1,0,0,0,0,8,6,0
950,22.8,61.12,0.01,16.0,1022.3,4.1,44.7,0.0,40.0,15.0,27.0,5.0,0,0,1,0,0,8,0,0
951,20.1,64.58,0.02,28.8,1020.9,63.5,42.6,0.0,37.0,16.0,29.0,4.0,0,1,1,0,0,8,1,0
952,17.9,56.05,0.01,27.0,1021.2,13.1,44.0,0.0,34.0,13.0,28.0,3.0,0,0,1,0,0,8,2,0
953,17.1,56.88,0.0,24.0,1024.5,9.6,43.1,0.0,31.0,10.0,27.0,8.0,1,0,0,0,0,8,3,0
954,19.4,58.69,0.0,16.2,1025.9,3.3,48.6,0.0,30.0,15.0,43.0,12.0,1,0,0,0,0,8,4,0
955,22.7,59.45,0.0,9.0,1023.3,1.6,49.7,0.0,45.0,15.0,39.0,9.0,1,0,0,0,0,8,5,0
956,25.1,48.14,0.0,15.4,1020.5,0.3,50.9,0.0,45.0,14.0,34.0,9.0,1,0,0,0,0,8,6,0
957,25.1,43.18,0.0,19.3,1017.7,3.6,53.4,0.0,42.0,14.0,43.0,8.0,1,0,0,0,0,8,0,0
958,25.4,47.31,0.0,18.1,1014.2,4.1,52.3,0.0,44.0,19.0,40.0,11.0,1,0,0,0,0,8,1,0
959,24.3,61.66,0.1,20.2,1011.2,28.1,38.6,0.0,55.0,15.0,32.0,12.0,0,1,1,0,0,8,2,1
960,21.2,73.72,10.41,12.8,1011.5,56.9,36.4,0.0,50.0,12.0,36.0,10.0,0,1,1,0,0,8,3,0
961,22.3,71.02,0.02,8.8,1011.3,49.3,36.1,0.0,41.0,12.0,17.0,12.0,0,1,1,0,0,8,4,0
962,19.3,86.01,15.89,13.5,1016.2,86.5,33.4,0.0,37.0,11.0,26.0,7.0,0,1,1,0,0,8,5,0
963,18.3,69.32,0.01,15.0,1023.4,22.2,39.7,0.0,26.0,10.0,29.0,6.0,0,1,1,0,0,8,6,0
964,19.5,58.83,0.03,23.0,1026.4,0.0,47.3,0.0,26.0,15.0,42.0,13.0,0,0,1,0,0,8,0,0
965,22.4,62.49,0.0,10.3,1023.5,0.0,46.5,0.0,38.0,20.0,43.0,21.0,1,0,0,0,0,8,1,0
966,24.9,58.74,0.0,14.0,1019.2,0.0,41.6,0.0,53.0,18.0,46.0,17.0,1,0,0,0,0,8,2,1
967,26.4,44.97,0.0,18.4,1016.3,0.1,51.1,0.0,50.0,20.0,50.0,16.0,1,0,0,0,0,8,3,0
968,26.9,47.16,0.0,14.8,1016.4,0.1,47.6,0.0,56.0,22.0,51.0,11.0,1,0,0,0,0,8,4,1
969,27.4,47.04,0.0,25.4,1016.8,1.5,44.8,0.0,61.0,17.0,48.0,6.0,1,0,0,0,0,8,5,1
970,25.7,47.26,0.0,26.1,1017.6,19.8,51.1,0.0,53.0,13.0,28.0,5.0,1,0,0,0,0,8,6,1
971,22.0,61.15,0.0,18.1,1020.7,57.4,49.1,0.0,36.0,14.0,34.0,7.0,0,1,0,0,0,8,0,0
972,21.5,63.21,0.0,20.4,1019.9,15.6,51.3,0.0,35.0,22.0,46.0,16.0,1,0,0,0,0,8,1,0
973,23.5,60.65,0.0,11.3,1019.3,17.3,41.1,0.0,53.0,19.0,38.0,9.0,1,0,0,0,0,8,2,1
974,23.8,53.77,0.02,17.7,1021.5,7.2,48.3,0.0,49.0,19.0,31.0,11.0,0,0,1,0,0,9,3,0
975,22.3,55.83,0.0,13.0,1020.4,4.5,48.8,0.0,50.0,22.0,30.0,18.0,1,0,0,0,0,9,4,0
976,23.4,53.16,0.0,11.6,1018.7,12.1,44.4,0.0,57.0,20.0,31.0,16.0,1,0,0,0,0,9,5,1
977,22.8,55.3,0.0,16.5,1017.8,42.2,46.9,0.0,57.0,13.0,13.0,11.0,0,1,0,0,0,9,6,1
978,20.5,65.75,0.03,20.5,1021.1,74.5,51.5,0.0,35.0,8.0,15.0,4.0,0,1,1,0,0,9,0,0
979,21.9,64.86,0.07,25.8,1021.2,44.5,46.1,0.0,24.0,17.0,5.0,11.0,0,1,1,0,0,9,1,0
980,22.2,57.44,0.0,25.5,1016.2,0.0,48.9,0.0,45.0,16.0,16.0,9.0,1,0,0,0,0,9,2,0
981,24.1,49.9,0.0,26.7,1014.6,0.2,53.6,0.0,38.0,18.0,22.0,7.0,1,0,0,0,0,9,3,0
982,23.2,59.13,0.0,19.2,1016.2,9.3,50.3,0.0,42.0,18.0,26.0,11.0,1,0,0,0,0,9,4,0
983,22.7,56.53,0.0,14.4,1016.0,11.5,51.3,0.0,42.0,19.0,29.0,7.0,1,0,0,0,0,9,5,0
984,22.9,57.82,0.0,18.0,1016.6,16.6,47.6,0.0,46.0,23.0,45.0,14.0,1,0,0,0,0,9,6,0
985,25.1,52.04,0.0,28.4,1015.5,41.3,46.1,0.0,54.0,32.0,46.0,10.0,0,1,0,0,0,9,0,1
986,25.9,49.61,0.0,34.6,1012.7,11.0,31.1,0.0,65.0,35.0,39.0,16.0,1,0,0,0,0,9,1,1
987,23.3,60.54,0.03,21.6,1010.6,52.4,23.1,0.0,76.0,13.0,30.0,11.0,0,1,1,0,0,9,2,1
988,19.3,66.05,23.23,28.5,1011.7,60.4,42.0,0.0,38.0,10.0,20.0,16.0,0,1,1,0,0,9,3,0
989,17.4,71.13,0.65,21.1,1015.7,91.2,47.9,0.0,34.0,8.0,18.0,6.0,0,0,1,0,1,9,4,0
