datetime,tempmax,tempmin,temp,humidity,precip,precipcover,windspeed,pressure,cloudcover,visibility,uvindex,pm25,pm10,o3,no2,Clear,Partially cloudy,Rain,Snow,Overcast,month,day_of_week
0,2014-01-01,10.5,6.7,8.4,85.06,1.82,16.67,28.9,1006.1,26.7,24.8,0.0,43.0,30.0,22.0,42.0,0,1,1,0,0,1,2
1,2014-01-02,11.1,8.5,9.9,81.63,4.96,20.83,29.2,1001.7,19.7,24.3,0.0,53.0,33.0,22.0,34.0,0,0,1,0,0,1,3
2,2014-01-03,13.4,8.5,11.0,76.53,0.14,4.17,29.2,1006.0,20.1,20.4,0.0,50.0,28.0,23.0,41.0,0,1,1,0,0,1,4
3,2014-01-04,12.4,7.6,9.1,80.53,0.67,8.33,21.5,1001.5,22.2,21.6,0.0,52.0,23.0,19.0,34.0,0,1,1,0,0,1,5
4,2014-01-05,8.9,4.6,6.9,82.81,1.25,12.5,22.8,1007.5,22.8,24.0,0.0,45.0,20.0,20.0,30.0,0,1,1,0,0,1,6
5,2014-01-06,13.2,8.4,11.8,83.6,0.37,29.17,27.2,1006.7,27.0,24.2,0.0,40.0,32.0,18.0,40.0,0,1,1,0,0,1,0
6,2014-01-07,13.2,9.7,11.1,82.98,0.04,4.17,21.4,1013.3,24.3,24.0,0.0,54.0,41.0,12.0,51.0,0,1,1,0,0,1,1
7,2014-01-08,13.7,8.3,11.1,84.93,0.44,16.67,17.3,1017.9,16.8,22.8,0.0,76.0,30.0,15.0,40.0,0,0,1,0,0,1,2
8,2014-01-09,11.5,7.0,10.4,79.58,0.2,8.33,24.9,1013.5,22.4,25.0,0.0,55.0,43.0,9.0,49.0,0,1,1,0,0,1,3
9,2014-01-10,7.0,4.6,5.9,90.17,0.0,0.0,11.2,1019.0,20.5,15.9,0.0,70.0,54.0,6.0,58.0,0,1,0,0,0,1,4
10,2014-01-11,8.7,3.7,6.4,93.28,0.35,25.0,10.5,1020.2,17.7,7.4,0.0,112.0,42.0,6.0,37.0,0,0,1,0,0,1,5
11,2014-01-12,6.5,2.2,4.3,96.9,0.0,0.0,14.8,1021.1,13.6,4.0,0.0,91.0,39.0,15.0,51.0,1,0,0,0,0,1,6
12,2014-01-13,10.2,6.1,7.8,87.87,0.62,4.35,13.9,1012.2,18.0,19.1,0.0,72.0,36.0,16.0,56.0,0,0,1,0,0,1,0
13,2014-01-14,7.9,3.0,5.8,81.52,0.3,21.74,19.3,1007.0,16.5,22.8,0.0,62.0,28.0,15.0,48.0,0,0,1,0,0,1,1
14,2014-01-15,8.6,3.0,5.8,93.59,2.17,41.67,18.6,1007.9,27.0,13.8,0.0,66.0,23.0,21.0,46.0,0,1,1,0,0,1,2
15,2014-01-16,9.6,8.0,8.5,89.04,5.43,37.5,22.9,999.5,26.8,22.2,0.0,50.0,31.0,15.0,49.0,0,1,1,0,0,1,3
16,2014-01-17,11.4,6.2,8.1,77.29,3.18,8.33,24.6,999.1,19.8,26.9,0.0,59.0,36.0,6.0,47.0,0,0,1,0,0,1,4
17,2014-01-18,10.9,3.7,6.9,76.87,0.0,0.0,13.4,996.5,19.1,23.9,0.0,73.0,38.0,14.0,54.0,1,0,0,0,0,1,5
18,2014-01-19,9.3,6.5,7.4,85.33,1.34,16.67,9.2,997.4,25.8,17.5,0.0,81.0,47.0,5.0,60.0,0,1,1,0,0,1,6
19,2014-01-20,7.5,5.3,6.5,81.86,0.6900000000000001,12.5,12.1,1007.6,26.1,19.2,0.0,79.0,35.0,14.0,44.0,0,1,1,0,0,1,0
20,2014-01-21,4.5,1.8,3.1,91.6,0.0,0.0,16.5,1014.4,19.1,13.3,0.0,65.0,79.0,8.0,46.0,1,0,0,0,0,1,1
21,2014-01-22,4.7,1.3,3.2,88.95,1.34,33.33,16.0,1011.9,27.0,14.4,0.0,80.0,36.0,15.0,51.0,0,1,1,0,0,1,2
22,2014-01-23,8.6,4.5,6.3,89.29,1.69,37.5,19.3,1015.4,22.6,16.1,0.0,68.0,45.0,10.0,57.0,0,1,1,0,0,1,3
23,2014-01-24,7.5,4.6,5.8,82.66,0.0,0.0,12.4,1016.9,26.1,26.1,0.0,72.0,32.0,25.0,41.0,0,1,0,0,0,1,4
24,2014-01-25,9.8,3.2,5.5,87.89,0.9,29.17,19.4,1017.6,27.1,17.0,0.0,66.0,33.0,26.0,39.0,0,1,1,0,0,1,5
25,2014-01-26,10.1,4.4,7.1,82.9,9.23,29.17,27.5,1009.7,19.1,19.5,0.0,56.0,27.0,22.0,41.0,0,0,1,0,0,1,6
26,2014-01-27,7.7,3.4,5.1,76.8,0.32,12.5,23.9,998.8,18.4,39.2,0.0,46.0,30.0,15.0,44.0,0,0,1,0,0,1,0
27,2014-01-28,7.0,2.7,4.9,86.27,0.64,16.67,19.3,994.4,27.0,30.1,0.0,56.0,35.0,10.0,48.0,0,1,1,0,0,1,1
28,2014-01-29,5.4,3.6,4.5,90.18,2.74,50.0,16.9,992.9,27.7,18.5,0.0,74.0,46.0,3.0,49.0,0,1,1,0,0,1,2
29,2014-01-30,6.9,4.1,5.6,90.68,0.05,8.33,10.1,1002.8,28.9,14.1,0.0,85.0,43.0,17.0,45.0,0,1,1,0,0,1,3
30,2014-01-31,8.3,1.5,5.0,86.89,1.8,4.17,23.5,1006.2,16.5,12.2,0.0,87.0,26.0,20.0,44.0,0,0,1,0,0,1,4
31,2014-02-01,9.0,5.1,7.1,81.06,9.1,33.33,26.2,1000.0,18.8,20.5,0.0,54.0,37.0,18.0,42.0,0,0,1,0,0,2,5
32,2014-02-02,9.8,2.1,5.1,81.26,0.0,0.0,15.9,1012.5,3.6,22.9,0.0,68.0,41.0,18.0,45.0,1,0,0,0,0,2,6
33,2014-02-03,8.7,1.0,4.6,80.68,0.0,0.0,19.2,1008.5,5.8,18.6,0.0,76.0,32.0,17.0,43.0,1,0,0,0,0,2,0
34,2014-02-04,9.3,4.3,6.8,74.13,0.0,0.0,25.2,1004.7,19.7,27.2,0.0,52.0,27.0,22.0,37.0,1,0,0,0,0,2,1
35,2014-02-05,9.7,5.5,7.7,76.46,3.02,25.0,28.8,995.0,25.0,22.5,0.0,47.0,34.0,17.0,46.0,0,1,1,0,0,2,2
36,2014-02-06,12.2,5.7,7.8,79.79,1.17,12.5,25.9,1000.0,21.4,21.2,0.0,58.0,30.0,24.0,37.0,0,1,1,0,0,2,3
37,2014-02-07,13.3,7.5,10.1,63.68,0.03,8.33,44.4,997.0,21.2,25.9,0.0,48.0,18.0,24.0,28.0,0,1,1,0,0,2,4
38,2014-02-08,9.7,5.4,7.8,77.66,2.72,25.0,32.3,992.8,24.0,24.8,0.0,36.0,20.0,25.0,27.0,0,1,1,0,0,2,5
39,2014-02-09,9.1,4.5,6.4,72.94,0.0,0.0,29.9,996.4,23.8,26.6,0.0,41.0,33.0,20.0,44.0,0,1,0,0,0,2,6
40,2014-02-10,9.1,4.8,6.7,72.08,0.0,0.0,18.5,994.4,21.0,27.1,0.0,56.0,68.0,17.0,40.0,0,1,0,0,0,2,0
41,2014-02-11,8.0,2.9,5.8,79.97,0.53,12.5,25.8,1005.0,17.5,22.5,0.0,51.0,30.0,21.0,38.0,0,0,1,0,0,2,1
42,2014-02-12,9.0,2.0,5.8,80.33,0.76,16.67,33.1,1006.3,12.9,21.8,0.0,54.0,29.0,19.0,48.0,0,0,1,0,0,2,2
43,2014-02-13,8.5,4.0,6.7,80.94,8.97,25.0,22.2,999.2,16.7,20.1,0.0,55.0,28.0,28.0,47.0,0,0,1,0,0,2,3
44,2014-02-14,13.5,3.5,7.3,86.29,0.95,16.67,30.5,1001.4,26.1,23.6,0.0,57.0,26.0,25.0,28.0,0,1,1,0,0,2,4
45,2014-02-15,12.0,7.2,9.9,71.47,0.0,0.0,33.4,1000.5,23.4,24.6,0.0,43.0,26.0,21.0,33.0,0,1,0,0,0,2,5
46,2014-02-16,10.5,5.1,7.7,77.25,0.21,4.17,19.2,1011.5,14.3,25.3,0.0,50.0,39.0,25.0,51.0,0,0,1,0,0,2,6
47,2014-02-17,11.1,4.3,7.1,80.6,0.0,0.0,16.9,1013.0,16.6,21.5,0.0,69.0,44.0,11.0,49.0,1,0,0,0,0,2,0
48,2014-02-18,9.2,4.5,6.9,79.64,0.02,4.17,13.2,1013.2,22.0,21.6,0.0,82.0,74.0,15.0,53.0,0,1,1,0,0,2,1
49,2014-02-19,11.4,6.5,8.8,81.17,0.26,20.83,15.9,1015.4,23.1,22.1,0.0,67.0,22.0,22.0,41.0,0,1,1,0,0,2,2
50,2014-02-20,11.2,8.3,9.6,89.56,2.32,37.5,23.8,1010.0,25.4,18.0,0.0,54.0,26.0,23.0,44.0,0,1,1,0,0,2,3
51,2014-02-21,10.3,5.6,7.9,71.58,0.0,0.0,21.7,1010.1,15.5,26.9,0.0,45.0,30.0,19.0,45.0,1,0,0,0,0,2,4
52,2014-02-22,9.4,4.7,6.5,83.52,3.29,12.5,17.7,1014.8,19.2,23.2,0.0,66.0,33.0,24.0,39.0,0,0,1,0,0,2,5
53,2014-02-23,12.8,4.7,8.4,79.78,0.0,0.0,16.7,1018.6,10.8,18.2,0.0,62.0,40.0,20.0,54.0,1,0,0,0,0,2,6
54,2014-02-24,14.3,4.7,9.6,70.4,0.0,0.0,19.4,1011.8,7.6,25.6,0.0,76.0,27.0,23.0,44.0,1,0,0,0,0,2,0
55,2014-02-25,12.3,7.4,9.7,74.48,2.4,20.83,31.3,1008.4,19.5,25.1,0.0,53.0,41.0,18.0,53.0,0,0,1,0,0,2,1
56,2014-02-26,11.2,5.0,7.5,77.16,0.01,4.17,14.2,1017.0,21.7,22.7,0.0,65.0,31.0,17.0,52.0,0,1,1,0,0,2,2
57,2014-02-27,10.0,3.8,6.1,86.08,11.28,33.33,24.4,1015.0,18.4,20.0,0.0,60.0,30.0,16.0,57.0,0,0,1,0,0,2,3
58,2014-02-28,9.3,4.6,6.3,86.78,5.41,37.5,17.4,1000.7,24.9,20.2,0.0,61.0,40.0,18.0,60.0,0,1,1,0,0,2,4
59,2014-03-01,8.9,4.2,6.1,78.87,0.48,16.67,13.7,1002.6,18.5,17.8,0.0,87.0,45.0,24.0,47.0,0,0,1,0,0,3,5
60,2014-03-02,10.2,0.8,5.8,71.39,0.0,0.0,23.3,1002.1,11.3,18.5,0.0,100.0,25.0,21.0,50.0,1,0,0,0,0,3,6
61,2014-03-03,8.5,4.5,6.6,82.7,6.14,37.5,24.2,989.4,22.1,20.9,0.0,53.0,44.0,15.0,65.0,0,1,1,0,0,3,0
62,2014-03-04,11.4,4.3,7.2,74.31,0.0,0.0,12.8,1004.1,22.5,21.5,0.0,78.0,80.0,22.0,72.0,0,1,0,0,0,3,1
63,2014-03-05,12.5,4.1,8.1,68.32,0.01,4.17,9.3,1019.9,4.6,21.2,0.0,97.0,64.0,20.0,70.0,0,0,1,0,0,3,2
64,2014-03-06,14.3,3.7,8.7,60.72,0.0,0.0,10.6,1027.7,1.0,18.2,0.0,123.0,66.0,20.0,67.0,1,0,0,0,0,3,3
65,2014-03-07,15.8,3.5,9.5,61.89,0.0,0.0,10.4,1026.4,7.2,11.2,0.0,132.0,67.0,25.0,58.0,1,0,0,0,0,3,4
66,2014-03-08,18.1,5.4,11.5,59.7,0.0,0.0,15.8,1027.5,1.0,9.0,0.0,145.0,63.0,28.0,61.0,1,0,0,0,0,3,5
67,2014-03-09,21.2,6.4,13.2,51.47,0.0,0.0,13.7,1025.8,0.0,14.8,0.0,119.0,71.0,27.0,68.0,1,0,0,0,0,3,6
68,2014-03-10,20.1,8.0,13.3,58.92,0.0,0.0,22.5,1024.3,0.1,11.2,0.0,138.0,80.0,13.0,44.0,1,0,0,0,0,3,0
69,2014-03-11,16.0,8.1,11.2,74.74,0.0,0.0,23.3,1027.5,10.0,3.8,0.0,164.0,86.0,22.0,67.0,1,0,0,0,0,3,1
70,2014-03-12,17.8,7.3,12.1,59.12,0.0,0.0,13.2,1028.9,0.4,6.7,0.0,166.0,91.0,23.0,84.0,1,0,0,0,0,3,2
71,2014-03-13,18.9,7.1,12.7,57.18,0.0,0.0,8.3,1028.3,0.0,6.6,0.0,168.0,98.0,15.0,71.0,1,0,0,0,0,3,3
72,2014-03-14,19.5,7.4,13.1,64.15,0.01,4.17,13.9,1027.0,0.5,4.0,0.0,177.0,64.0,23.0,40.0,0,0,1,0,0,3,4
73,2014-03-15,14.9,7.1,10.9,71.12,0.0,0.0,20.6,1027.6,20.8,11.6,0.0,113.0,42.0,25.0,40.0,0,1,0,0,0,3,5
74,2014-03-16,17.8,6.7,12.2,69.08,0.01,4.17,16.3,1025.5,1.7000000000000002,19.1,0.0,67.0,81.0,15.0,46.0,0,0,1,0,0,3,6
75,2014-03-17,10.9,7.3,9.1,83.26,0.0,0.0,14.0,1023.8,18.0,14.1,0.0,81.0,42.0,24.0,43.0,1,0,0,0,0,3,0
76,2014-03-18,13.2,7.1,10.1,76.85,0.0,0.0,19.7,1020.7,25.0,15.0,0.0,74.0,51.0,22.0,53.0,0,1,0,0,0,3,1
77,2014-03-19,16.3,8.3,11.5,69.9,0.0,0.0,15.8,1026.7,13.3,19.5,0.0,64.0,56.0,31.0,52.0,1,0,0,0,0,3,2
78,2014-03-20,20.0,5.9,13.2,62.72,0.0,0.0,24.4,1016.1,3.4,19.8,0.0,69.0,34.0,27.0,47.0,1,0,0,0,0,3,3
79,2014-03-21,13.9,9.4,11.2,65.53,0.32,8.33,26.6,1010.9,22.8,21.6,0.0,56.0,24.0,27.0,39.0,0,1,1,0,0,3,4
80,2014-03-22,13.0,6.6,9.2,65.57,0.47,20.83,24.9,1005.6,18.3,26.9,0.0,40.0,23.0,25.0,40.0,0,0,1,0,0,3,5
81,2014-03-23,11.3,3.3,6.4,72.97,0.4,25.0,22.8,1009.5,11.3,25.8,0.0,41.0,44.0,17.0,60.0,0,0,1,0,0,3,6
82,2014-03-24,10.9,2.4,6.6,65.24,2.8,4.17,10.9,1014.3,11.1,22.7,0.0,72.0,37.0,16.0,54.0,0,0,1,0,0,3,0
83,2014-03-25,7.2,5.2,6.3,78.98,2.19,50.0,17.4,1008.8,27.5,19.2,0.0,77.0,53.0,21.0,53.0,0,1,1,0,0,3,1
84,2014-03-26,11.2,3.6,6.9,64.03,0.0,0.0,16.3,1013.6,11.5,16.6,0.0,99.0,54.0,25.0,63.0,1,0,0,0,0,3,2
85,2014-03-27,12.2,2.4,7.4,60.92,0.0,0.0,13.9,1011.6,12.0,14.6,0.0,114.0,59.0,31.0,63.0,1,0,0,0,0,3,3
86,2014-03-28,16.1,4.4,10.2,49.46,0.0,0.0,18.3,1014.0,10.5,14.7,0.0,123.0,60.0,33.0,55.0,1,0,0,0,0,3,4
87,2014-03-29,20.5,7.2,13.6,48.16,0.0,0.0,23.0,1014.2,8.5,18.2,0.0,95.0,59.0,24.0,66.0,1,0,0,0,0,3,5
88,2014-03-30,18.6,9.8,14.5,50.42,0.0,0.0,12.6,1014.1,13.1,23.0,0.0,92.0,61.0,22.0,66.0,1,0,0,0,0,3,6
89,2014-03-31,17.9,10.2,14.5,61.11,0.0,0.0,14.8,1013.7,20.4,21.3,0.0,99.0,64.0,29.0,65.0,0,1,0,0,0,3,0
90,2014-04-01,21.4,9.5,15.2,62.45,0.0,0.0,13.2,1011.0,11.8,20.9,0.0,96.0,59.0,17.0,59.0,1,0,0,0,0,4,1
91,2014-04-02,19.7,10.2,15.4,61.06,0.0,0.0,13.0,1004.7,14.1,20.5,0.0,88.0,59.0,23.0,58.0,1,0,0,0,0,4,2
92,2014-04-03,18.0,12.2,15.7,61.93,0.0,0.0,17.4,1001.5,20.4,23.9,0.0,81.0,82.0,20.0,56.0,0,1,0,0,0,4,3
93,2014-04-04,14.9,11.8,13.0,75.77,0.02,8.33,14.4,1009.4,26.2,17.5,0.0,81.0,44.0,47.0,50.0,0,1,1,0,0,4,4
94,2014-04-05,19.5,7.5,13.5,66.27,0.0,0.0,13.7,1016.5,11.0,21.6,0.0,68.0,34.0,16.0,32.0,1,0,0,0,0,4,5
95,2014-04-06,17.9,13.2,15.6,77.28,0.0,0.0,16.9,1018.6,24.3,25.7,0.0,46.0,46.0,28.0,35.0,0,1,0,0,0,4,6
96,2014-04-07,22.7,12.2,16.4,76.54,1.73,16.67,24.2,1014.6,15.9,19.5,0.0,54.0,32.0,29.0,49.0,0,0,1,0,0,4,0
97,2014-04-08,15.1,7.8,11.2,63.78,4.95,12.5,24.1,1021.5,17.0,27.0,0.0,45.0,48.0,24.0,60.0,0,0,1,0,0,4,1
98,2014-04-09,16.4,6.0,11.1,62.9,0.0,0.0,9.1,1027.3,3.6,21.4,0.0,69.0,64.0,26.0,69.0,1,0,0,0,0,4,2
99,2014-04-10,20.2,7.3,13.5,56.81,0.0,0.0,12.6,1022.3,1.5,20.2,0.0,89.0,70.0,31.0,56.0,1,0,0,0,0,4,3
100,2014-04-11,18.0,8.6,13.2,64.9,0.0,0.0,18.4,1018.9,4.0,13.9,0.0,101.0,66.0,36.0,50.0,1,0,0,0,0,4,4
101,2014-04-12,17.6,7.5,12.8,61.4,0.0,0.0,14.0,1019.8,11.6,14.0,0.0,102.0,39.0,30.0,47.0,1,0,0,0,0,4,5
102,2014-04-13,14.9,8.2,11.9,67.75,0.0,0.0,17.9,1022.6,22.2,22.3,0.0,62.0,57.0,32.0,45.0,0,1,0,0,0,4,6
103,2014-04-14,16.3,7.5,11.7,60.41,0.0,0.0,20.3,1023.4,3.9,21.8,0.0,63.0,70.0,30.0,57.0,1,0,0,0,0,4,0
104,2014-04-15,14.5,5.2,10.0,55.8,0.0,0.0,17.8,1027.4,1.6,24.7,0.0,64.0,55.0,34.0,59.0,1,0,0,0,0,4,1
105,2014-04-16,16.5,5.6,11.1,48.94,0.0,0.0,16.9,1027.0,0.9,22.3,0.0,74.0,59.0,38.0,62.0,1,0,0,0,0,4,2
106,2014-04-17,20.8,6.0,13.7,40.73,0.0,0.0,11.3,1021.5,4.9,24.3,0.0,67.0,69.0,31.0,45.0,1,0,0,0,0,4,3
107,2014-04-18,15.2,8.8,12.4,52.76,0.0,0.0,23.3,1016.6,18.7,22.5,0.0,64.0,92.0,28.0,47.0,1,0,0,0,0,4,4
108,2014-04-19,14.2,5.0,9.5,62.5,0.0,0.0,18.9,1014.1,14.3,22.1,0.0,64.0,61.0,34.0,46.0,1,0,0,0,0,4,5
109,2014-04-20,18.1,9.4,12.9,54.3,0.01,8.33,13.3,1004.6,22.0,22.0,0.0,69.0,45.0,35.0,56.0,0,1,1,0,0,4,6
110,2014-04-21,15.6,10.7,13.0,61.97,0.03,8.33,11.0,1005.2,25.5,24.8,0.0,63.0,51.0,30.0,55.0,0,1,1,0,0,4,0
111,2014-04-22,19.8,11.0,13.7,72.75,11.91,20.83,23.0,1010.5,21.2,20.2,0.0,72.0,45.0,33.0,55.0,0,1,1,0,0,4,1
112,2014-04-23,19.9,8.9,14.3,73.28,0.03,16.67,11.3,1018.3,15.8,16.1,0.0,74.0,62.0,27.0,58.0,0,0,1,0,0,4,2
113,2014-04-24,19.5,12.0,15.5,68.15,0.27,12.5,15.1,1017.5,22.5,17.4,0.0,99.0,46.0,23.0,49.0,0,1,1,0,0,4,3
114,2014-04-25,14.8,12.0,13.7,84.47,14.89,54.17,18.1,1011.1,27.7,12.8,0.0,101.0,29.0,17.0,43.0,0,1,1,0,0,4,4
115,2014-04-26,12.9,8.2,10.3,89.88,4.88,41.67,17.5,1011.2,19.3,17.2,0.0,65.0,23.0,29.0,35.0,0,0,1,0,0,4,5
116,2014-04-27,15.3,7.0,10.5,83.66,7.54,41.67,21.0,1006.0,18.0,22.9,0.0,47.0,31.0,23.0,47.0,0,0,1,0,0,4,6
117,2014-04-28,15.5,8.2,11.5,79.94,0.15,25.0,11.4,1009.5,23.7,23.2,0.0,62.0,39.0,19.0,54.0,0,1,1,0,0,4,0
118,2014-04-29,14.3,6.8,10.8,85.4,7.14,29.17,14.1,1012.4,15.6,14.8,0.0,74.0,80.0,24.0,56.0,0,0,1,0,0,4,1
119,2014-04-30,17.2,9.5,13.5,78.33,8.82,33.33,15.6,1012.1,18.0,12.7,0.0,88.0,31.0,19.0,40.0,0,0,1,0,0,4,2
120,2014-05-01,14.7,9.3,12.1,88.88,17.64,45.83,14.0,1011.9,20.5,14.5,0.0,67.0,40.0,30.0,38.0,0,1,1,0,0,5,3
121,2014-05-02,15.5,10.1,12.2,82.52,20.42,37.5,28.2,1017.2,23.3,15.1,0.0,74.0,38.0,34.0,43.0,0,1,1,0,0,5,4
122,2014-05-03,14.9,6.2,10.8,59.57,0.01,4.17,25.2,1024.7,6.9,23.8,0.0,60.0,47.0,39.0,56.0,0,0,1,0,0,5,5
123,2014-05-04,17.6,5.7,11.9,55.82,0.0,0.0,12.8,1023.1,3.7,19.9,0.0,81.0,52.0,39.0,69.0,1,0,0,0,0,5,6
124,2014-05-05,22.7,8.0,15.4,52.46,0.0,0.0,14.1,1015.1,8.2,20.8,0.0,82.0,39.0,31.0,47.0,1,0,0,0,0,5,0
125,2014-05-06,20.6,13.1,15.9,68.01,23.68,36.36,24.7,1010.1,24.3,24.5,0.0,58.0,68.0,25.0,44.0,0,1,1,0,0,5,1
126,2014-05-07,16.7,10.9,13.8,76.54,5.53,45.83,19.1,1014.6,26.5,23.3,0.0,48.0,26.0,25.0,26.0,0,1,1,0,0,5,2
127,2014-05-08,14.9,11.1,13.0,78.36,5.66,25.0,21.9,1016.1,26.2,22.3,0.0,38.0,31.0,29.0,35.0,0,1,1,0,0,5,3
128,2014-05-09,18.9,13.4,15.7,69.83,0.15,8.33,24.0,1016.7,38.2,23.7,0.0,43.0,26.0,27.0,32.0,0,1,1,0,0,5,4
129,2014-05-10,17.5,11.3,13.4,82.92,7.42,33.33,21.4,1013.3,25.3,21.0,0.0,49.0,32.0,29.0,28.0,0,1,1,0,0,5,5
130,2014-05-11,14.4,9.0,11.7,72.45,9.98,50.0,26.3,1011.0,13.3,23.7,0.0,35.0,61.0,21.0,41.0,0,0,1,0,0,5,6
131,2014-05-12,13.2,7.9,10.6,75.8,2.22,16.67,19.5,1014.7,13.4,24.6,0.0,39.0,28.0,23.0,41.0,0,0,1,0,0,5,0
132,2014-05-13,14.0,7.4,10.5,76.89,1.76,20.83,18.4,1019.9,15.6,23.7,0.0,45.0,38.0,31.0,47.0,0,0,1,0,0,5,1
133,2014-05-14,18.3,7.3,12.7,69.34,0.02,8.33,21.0,1029.8,5.8,20.5,0.0,57.0,43.0,33.0,51.0,0,0,1,0,0,5,2
134,2014-05-15,16.8,7.8,12.6,58.0,0.0,0.0,20.0,1034.4,0.8,24.1,0.0,63.0,85.0,32.0,54.0,1,0,0,0,0,5,3
135,2014-05-16,19.9,8.1,14.2,58.15,0.0,0.0,21.0,1030.3,1.4,21.5,0.0,69.0,59.0,42.0,60.0,1,0,0,0,0,5,4
136,2014-05-17,22.1,10.2,16.6,54.76,0.0,0.0,16.5,1022.6,1.4,20.8,0.0,82.0,51.0,44.0,61.0,1,0,0,0,0,5,5
137,2014-05-18,24.2,11.8,18.5,54.24,0.0,0.0,11.9,1013.6,1.5,21.6,0.0,74.0,48.0,43.0,63.0,1,0,0,0,0,5,6
138,2014-05-19,25.3,12.7,19.8,52.39,0.0,0.0,21.3,1005.1,3.0,24.3,0.0,64.0,34.0,27.0,53.0,1,0,0,0,0,5,0
139,2014-05-20,20.6,13.6,16.7,73.95,7.17,25.0,17.7,1009.1,20.7,24.9,0.0,55.0,37.0,26.0,52.0,0,1,1,0,0,5,1
140,2014-05-21,20.6,12.3,14.7,92.57,26.92,62.5,15.7,1008.1,25.2,15.4,0.0,70.0,29.0,29.0,49.0,0,1,1,0,0,5,2
141,2014-05-22,20.8,10.0,14.9,76.83,14.95,29.17,22.5,1006.0,13.6,24.7,0.0,58.0,31.0,25.0,49.0,0,0,1,0,0,5,3
142,2014-05-23,18.3,10.1,14.1,76.98,0.93,20.83,18.8,1008.7,18.1,23.3,0.0,58.0,25.0,26.0,38.0,0,0,1,0,0,5,4
143,2014-05-24,16.6,9.1,12.5,83.38,4.5,37.5,23.4,1013.3,22.8,21.2,0.0,54.0,31.0,32.0,47.0,0,1,1,0,0,5,5
144,2014-05-25,21.3,8.5,14.8,72.58,0.15,8.33,13.2,1018.3,10.7,22.2,0.0,60.0,34.0,24.0,49.0,0,0,1,0,0,5,6
145,2014-05-26,16.4,12.5,14.6,86.1,18.3,62.5,12.8,1015.8,24.3,17.4,0.0,65.0,30.0,23.0,37.0,0,1,1,0,0,5,0
146,2014-05-27,16.0,12.5,13.9,83.36,0.23,29.17,17.7,1015.0,26.9,17.7,0.0,59.0,32.0,21.0,45.0,0,1,1,0,0,5,1
147,2014-05-28,15.7,12.1,13.2,84.51,0.93,25.0,16.2,1013.9,27.3,18.5,0.0,58.0,31.0,33.0,44.0,0,1,1,0,0,5,2
148,2014-05-29,18.6,11.2,14.8,74.36,0.19,16.67,15.1,1016.2,22.7,18.7,0.0,60.0,40.0,30.0,50.0,0,1,1,0,0,5,3
149,2014-05-30,20.6,13.6,17.2,69.25,0.03,4.17,15.4,1019.8,21.8,22.3,0.0,72.0,50.0,35.0,43.0,0,1,1,0,0,5,4
150,2014-05-31,20.9,11.6,16.5,63.61,0.0,0.0,17.1,1022.5,4.8,15.7,0.0,86.0,37.0,34.0,49.0,1,0,0,0,0,5,5
151,2014-06-01,18.5,10.6,14.9,65.17,0.01,4.17,13.8,1022.8,17.1,20.5,0.0,70.0,79.0,35.0,55.0,0,0,1,0,0,6,6
152,2014-06-02,19.5,12.6,16.3,69.01,0.0,0.0,11.7,1020.0,19.7,16.3,0.0,81.0,36.0,27.0,57.0,1,0,0,0,0,6,0
153,2014-06-03,20.1,14.1,17.0,69.08,0.73,12.5,17.9,1015.3,22.3,22.2,0.0,67.0,28.0,22.0,43.0,0,1,1,0,0,6,1
154,2014-06-04,15.7,11.9,13.9,85.46,30.75,66.67,16.9,1008.2,21.0,17.4,0.0,51.0,32.0,28.0,48.0,0,1,1,0,0,6,2
155,2014-06-05,20.0,9.2,14.5,59.14,0.0,0.0,15.2,1014.2,7.0,26.6,0.0,52.0,64.0,38.0,71.0,1,0,0,0,0,6,3
156,2014-06-06,28.4,11.6,20.4,55.48,0.0,0.0,15.2,1012.7,5.7,25.1,0.0,71.0,43.0,39.0,53.0,1,0,0,0,0,6,4
157,2014-06-07,27.6,19.2,23.1,62.47,0.16,8.33,15.1,1012.6,14.0,24.7,0.0,71.0,33.0,39.0,41.0,0,0,1,0,0,6,5
158,2014-06-08,28.1,16.4,22.0,72.27,2.07,20.83,14.0,1017.2,14.5,21.1,0.0,64.0,32.0,34.0,49.0,0,0,1,0,0,6,6
159,2014-06-09,25.9,17.2,21.6,77.16,19.67,33.33,14.1,1015.4,11.2,21.6,0.0,66.0,42.0,14.0,56.0,0,0,1,0,0,6,0
160,2014-06-10,21.5,14.9,18.3,89.76,57.21,58.33,14.2,1019.0,22.1,14.2,0.0,78.0,37.0,35.0,48.0,0,1,1,0,0,6,1
161,2014-06-11,25.0,16.8,20.6,63.35,0.0,0.0,17.8,1025.0,12.5,24.3,0.0,65.0,41.0,38.0,57.0,1,0,0,0,0,6,2
162,2014-06-12,25.0,15.5,20.3,57.74,0.0,0.0,17.3,1026.2,2.0,24.6,0.0,60.0,47.0,44.0,60.0,1,0,0,0,0,6,3
163,2014-06-13,24.8,14.5,20.2,61.23,0.0,0.0,18.3,1022.7,3.4,20.9,0.0,75.0,42.0,26.0,36.0,1,0,0,0,0,6,4
164,2014-06-14,22.4,15.3,18.5,64.45,0.0,0.0,24.1,1021.3,11.6,22.9,0.0,62.0,43.0,32.0,34.0,1,0,0,0,0,6,5
