latitude,longitude,address,datetime,datetimeEpoch,tempmax,tempmin,temp,humidity,precip,precipcover,snow,snowdepth,windgust,windspeed,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,conditions,description,date,pm25,pm10,o3,no2,so2,co,City
0,45.7592,4.8296600000000005,Lyon,2014-01-01,1388530800,11.9,8.2,9.8,68.37,0.33,8.33,,,67.3,42.0,1014.5,70.2,55.1,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,2014-01-01,26.0,10.0,23.0,14.0,,,Lyon
1,45.7592,4.8296600000000005,Lyon,2014-01-02,1388617200,12.1,8.4,10.5,78.29,11.94,37.5,,,71.9,35.5,1010.2,59.2,46.5,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,2014-01-02,31.0,11.0,10.0,15.0,,,Lyon
2,45.7592,4.8296600000000005,Lyon,2014-01-03,1388703600,10.7,8.5,10.0,86.57,15.77,58.33,,,52.5,25.4,1015.3,88.8,30.3,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,2014-01-03,36.0,7.0,15.0,11.0,,,Lyon
3,45.7592,4.8296600000000005,Lyon,2014-01-04,1388790000,11.6,5.3,9.5,86.54,19.85,66.67,,,64.1,31.4,1007.3,88.4,33.2,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,2014-01-04,23.0,10.0,20.0,15.0,,,Lyon
4,45.7592,4.8296600000000005,Lyon,2014-01-05,1388876400,9.6,1.1,5.3,83.87,14.64,25.0,,,28.5,14.3,1014.0,69.0,29.0,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,2014-01-05,33.0,15.0,17.0,16.0,1.0,,Lyon
5,45.7592,4.8296600000000005,Lyon,2014-01-06,1388962800,13.7,3.3,8.3,65.22,0.0,0.0,,,65.1,38.9,1016.3,71.8,47.7,,,0.0,Partially cloudy,Partly cloudy throughout the day.,2014-01-06,45.0,9.0,20.0,10.0,1.0,,Lyon
6,45.7592,4.8296600000000005,Lyon,2014-01-07,1389049200,14.7,10.8,12.4,65.89,0.0,0.0,,,68.5,39.6,1019.6,73.5,53.4,,,0.0,Partially cloudy,Partly cloudy throughout the day.,2014-01-07,24.0,12.0,21.0,11.0,1.0,,Lyon
7,45.7592,4.8296600000000005,Lyon,2014-01-08,1389135600,15.6,11.6,12.9,66.29,0.0,0.0,,,55.1,32.5,1022.6,50.1,53.5,,,0.0,Partially cloudy,Clearing in the afternoon.,2014-01-08,34.0,14.0,24.0,15.0,5.0,,Lyon
8,45.7592,4.8296600000000005,Lyon,2014-01-09,1389222000,13.4,9.7,12.0,65.3,0.0,0.0,,,53.1,30.5,1019.2,81.9,53.7,,,0.0,Partially cloudy,Partly cloudy throughout the day.,2014-01-09,38.0,31.0,9.0,23.0,,,Lyon
9,45.7592,4.8296600000000005,Lyon,2014-01-10,1389308400,12.1,4.4,7.2,86.18,0.0,4.17,,,12.1,6.3,1020.0,42.8,11.9,,,0.0,Partially cloudy,Clearing in the afternoon.,2014-01-10,75.0,34.0,11.0,,1.0,,Lyon
10,45.7592,4.8296600000000005,Lyon,2014-01-11,1389394800,11.9,4.1,8.5,81.74,0.0,0.0,,,38.4,22.1,1020.5,74.0,22.0,,,0.0,Partially cloudy,Partly cloudy throughout the day.,2014-01-11,93.0,35.0,5.0,,,,Lyon
11,45.7592,4.8296600000000005,Lyon,2014-01-12,1389481200,8.4,3.9,5.8,92.52,0.0,0.0,,,16.0,10.0,1022.8,39.3,4.6,,,0.0,Partially cloudy,Partly cloudy throughout the day.,2014-01-12,100.0,38.0,,,1.0,,Lyon
12,45.7592,4.8296600000000005,Lyon,2014-01-13,1389567600,8.4,2.3,5.8,93.59,16.02,56.52,,,31.1,13.5,1016.6,71.2,6.2,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,2014-01-13,99.0,13.0,6.0,23.0,1.0,,Lyon
13,45.7592,4.8296600000000005,Lyon,2014-01-14,1389654000,8.9,2.5,5.5,89.8,9.45,47.83,,,18.7,8.4,1010.8,69.7,20.3,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,2014-01-14,43.0,20.0,10.0,22.0,,,Lyon
14,45.7592,4.8296600000000005,Lyon,2014-01-15,1389740400,6.8,-0.5,3.3,87.68,0.0,0.0,,,21.1,10.3,1014.6,53.6,16.5,,,0.0,Partially cloudy,Becoming cloudy in the afternoon.,2014-01-15,57.0,11.0,14.0,20.0,,,Lyon
15,45.7592,4.8296600000000005,Lyon,2014-01-16,1389826800,10.1,5.5,8.4,75.6,10.58,37.5,,,44.1,22.4,1007.0,95.5,39.4,,,0.0,"Rain, Overcast",Cloudy skies throughout the day with rain.,2014-01-16,29.0,14.0,12.0,23.0,,,Lyon
16,45.7592,4.8296600000000005,Lyon,2014-01-17,1389913200,12.0,4.9,7.5,82.63,5.69,33.33,,,24.7,13.3,1004.9,38.4,44.0,,,0.0,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,2014-01-17,37.0,10.0,19.0,13.0,1.0,,Lyon
17,45.7592,4.8296600000000005,Lyon,2014-01-18,1389999600,12.5,5.1,8.2,73.13,0.05,12.5,,,41.6,24.7,999.9,82.0,42.9,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,2014-01-18,22.0,15.0,12.0,15.0,1.0,,Lyon
18,45.7592,4.8296600000000005,Lyon,2014-01-19,1390086000,8.3,6.5,7.3,89.14,18.46,83.33,,,24.1,12.7,998.0,95.5,16.9,,,0.0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,2014-01-19,46.0,7.0,17.0,12.0,,,Lyon
19,45.7592,4.8296600000000005,Lyon,2014-01-20,1390172400,6.8,5.0,5.9,84.15,11.14,75.0,,,35.5,21.6,1006.4,95.6,34.5,,,0.0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,2014-01-20,18.0,13.0,16.0,11.0,,,Lyon
20,45.7592,4.8296600000000005,Lyon,2014-01-21,1390258800,5.7,3.6,5.0,79.24,2.83,16.67,,,27.3,16.9,1014.3,94.8,28.9,,,0.0,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,2014-01-21,33.0,20.0,13.0,16.0,,,Lyon
21,45.7592,4.8296600000000005,Lyon,2014-01-22,1390345200,5.7,2.4,3.4,82.48,0.02,8.33,,,15.9,9.2,1013.5,78.0,16.0,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,2014-01-22,58.0,41.0,12.0,25.0,,,Lyon
22,45.7592,4.8296600000000005,Lyon,2014-01-23,1390431600,8.9,3.4,5.7,80.69,0.8200000000000001,37.5,,,25.8,15.2,1019.0,84.8,19.7,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,2014-01-23,95.0,,17.0,18.0,,,Lyon
23,45.7592,4.8296600000000005,Lyon,2014-01-24,1390518000,5.4,1.3,3.8,86.74,9.64,58.33,,,35.9,13.1,1018.2,76.4,28.6,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,2014-01-24,,,9.0,23.0,,,Lyon
24,45.7592,4.8296600000000005,Lyon,2014-01-25,1390604400,5.2,-3.2,1.4,82.89,2.8,4.17,,,12.7,6.1,1020.3,40.6,13.4,,,0.0,"Rain, Partially cloudy",Becoming cloudy in the afternoon with morning rain.,2014-01-25,,,13.0,20.0,,,Lyon
25,45.7592,4.8296600000000005,Lyon,2014-01-26,1390690800,7.8,3.6,5.6,83.08,1.85,33.33,,,36.5,21.1,1016.6,84.7,19.8,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,2014-01-26,,14.0,21.0,20.0,1.0,,Lyon
26,45.7592,4.8296600000000005,Lyon,2014-01-27,1390777200,8.7,1.0,6.1,69.2,3.88,29.17,,,48.8,27.7,1004.7,57.6,45.1,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,2014-01-27,30.0,19.0,14.0,23.0,2.0,,Lyon
27,45.7592,4.8296600000000005,Lyon,2014-01-28,1390863600,8.1,0.6000000000000001,4.3,72.9,0.05,25.0,,,32.7,19.0,1001.0,78.9,37.4,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,2014-01-28,52.0,8.0,18.0,12.0,1.0,,Lyon
28,45.7592,4.8296600000000005,Lyon,2014-01-29,1390950000,6.7,3.9,5.5,72.96,0.04,25.0,,,49.2,26.7,997.1,90.3,53.6,,,0.0,"Rain, Overcast",Cloudy skies throughout the day with rain.,2014-01-29,15.0,19.0,13.0,23.0,1.0,,Lyon
29,45.7592,4.8296600000000005,Lyon,2014-01-30,1391036400,6.4,2.8,5.3,78.84,0.61,21.74,,,31.2,20.2,1004.0,93.5,31.6,,,0.0,"Rain, Overcast",Cloudy skies throughout the day with rain.,2014-01-30,49.0,20.0,10.0,21.0,,,Lyon
30,45.7592,4.8296600000000005,Lyon,2014-01-31,1391122800,7.9,2.3,4.3,84.99,0.04,12.5,,,16.7,12.0,1009.8,66.9,16.9,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,2014-01-31,62.0,11.0,16.0,15.0,1.0,,Lyon
31,45.7592,4.8296600000000005,Lyon,2014-02-01,1391209200,7.7,3.0,6.0,79.08,14.72,37.5,,,60.5,34.5,1007.7,73.8,29.4,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,2014-02-01,33.0,10.0,20.0,8.0,,,Lyon
32,45.7592,4.8296600000000005,Lyon,2014-02-02,1391295600,8.0,2.4,5.0,81.15,10.82,37.5,,,33.2,21.0,1014.9,56.2,36.5,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,2014-02-02,22.0,19.0,14.0,18.0,1.0,,Lyon
33,45.7592,4.8296600000000005,Lyon,2014-02-03,1391382000,11.5,-1.1,4.3,76.29,0.0,0.0,,,55.1,29.7,1011.0,23.3,28.5,,,0.0,Partially cloudy,Partly cloudy throughout the day.,2014-02-03,43.0,11.0,18.0,17.0,1.0,,Lyon
34,45.7592,4.8296600000000005,Lyon,2014-02-04,1391468400,10.4,4.9,6.9,75.65,1.43,20.83,,,48.5,29.2,1010.9,52.2,44.8,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,2014-02-04,25.0,8.0,24.0,14.0,1.0,,Lyon
35,45.7592,4.8296600000000005,Lyon,2014-02-05,1391554800,9.5,4.8,7.4,71.36,2.02,16.67,,,79.1,46.5,1004.7,81.8,51.1,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,2014-02-05,19.0,16.0,20.0,15.0,1.0,,Lyon
36,45.7592,4.8296600000000005,Lyon,2014-02-06,1391641200,11.3,1.2,7.3,66.19,0.0,0.0,,,71.1,42.5,1009.8,36.2,38.6,,,0.0,Partially cloudy,Becoming cloudy in the afternoon.,2014-02-06,38.0,10.0,25.0,18.0,1.0,,Lyon
37,45.7592,4.8296600000000005,Lyon,2014-02-07,1391727600,12.5,4.5,8.6,78.2,25.96,54.17,,,68.5,40.9,1007.3,81.5,41.2,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,2014-02-07,23.0,11.0,18.0,13.0,1.0,,Lyon
38,45.7592,4.8296600000000005,Lyon,2014-02-08,1391814000,9.5,3.8,7.1,75.42,8.38,29.17,,,55.0,34.6,1004.1,78.3,48.0,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,2014-02-08,27.0,8.0,24.0,7.0,1.0,,Lyon
39,45.7592,4.8296600000000005,Lyon,2014-02-09,1391900400,11.6,5.5,7.5,55.72,0.0,0.0,,,52.7,28.1,1005.2,35.7,56.0,,,0.0,Partially cloudy,Partly cloudy throughout the day.,2014-02-09,13.0,7.0,24.0,16.0,,,Lyon
40,45.7592,4.8296600000000005,Lyon,2014-02-10,1391986800,9.3,5.3,7.5,76.12,28.24,62.5,,,57.6,35.0,994.9,94.6,42.5,,,0.0,"Rain, Overcast",Cloudy skies throughout the day with rain.,2014-02-10,15.0,15.0,17.0,21.0,1.0,,Lyon
41,45.7592,4.8296600000000005,Lyon,2014-02-11,1392073200,9.9,1.7000000000000002,6.2,74.08,3.7199999999999998,20.83,,,28.1,15.8,1009.5,55.2,43.7,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,2014-02-11,31.0,11.0,15.0,15.0,2.0,,Lyon
42,45.7592,4.8296600000000005,Lyon,2014-02-12,1392159600,10.5,4.4,7.6,70.91,0.44,20.83,,,38.8,26.1,1012.7,69.8,41.3,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,2014-02-12,27.0,9.0,22.0,11.0,2.0,,Lyon
43,45.7592,4.8296600000000005,Lyon,2014-02-13,1392246000,12.1,4.5,9.1,61.36,3.5300000000000002,54.17,,,68.8,41.3,1007.8,78.7,46.9,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,2014-02-13,19.0,12.0,19.0,19.0,,,Lyon
44,45.7592,4.8296600000000005,Lyon,2014-02-14,1392332400,12.2,2.1,7.6,70.01,3.0,4.17,,,54.7,32.5,1010.1,82.5,49.7,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,2014-02-14,29.0,8.0,21.0,7.0,1.0,,Lyon
45,45.7592,4.8296600000000005,Lyon,2014-02-15,1392418800,15.5,5.5,11.4,73.59,21.14,45.83,,,61.2,40.3,1007.5,88.5,47.8,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,2014-02-15,16.0,7.0,19.0,11.0,1.0,,Lyon
46,45.7592,4.8296600000000005,Lyon,2014-02-16,1392505200,9.3,4.0,6.6,81.79,0.43,20.83,,,25.2,12.0,1016.4,70.3,52.4,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,2014-02-16,16.0,23.0,13.0,23.0,,,Lyon
47,45.7592,4.8296600000000005,Lyon,2014-02-17,1392591600,11.8,0.6000000000000001,6.0,77.01,0.0,0.0,,,20.5,11.3,1015.9,14.1,33.2,,,0.0,Clear,Clear conditions throughout the day.,2014-02-17,60.0,32.0,5.0,28.0,3.0,,Lyon
48,45.7592,4.8296600000000005,Lyon,2014-02-18,1392678000,12.1,3.0,6.9,73.89,0.0,0.0,,,16.3,9.0,1016.0,56.5,27.8,,,0.0,Partially cloudy,Partly cloudy throughout the day.,2014-02-18,73.0,19.0,18.0,19.0,1.0,,Lyon
49,45.7592,4.8296600000000005,Lyon,2014-02-19,1392764400,12.1,5.9,8.6,72.45,0.0,0.0,,,25.3,12.5,1017.8,79.9,40.0,,,0.0,Partially cloudy,Partly cloudy throughout the day.,2014-02-19,42.0,17.0,15.0,20.0,1.0,,Lyon
50,45.7592,4.8296600000000005,Lyon,2014-02-20,1392850800,14.1,3.7,9.4,71.73,0.18,8.33,,,15.6,8.2,1016.1,55.1,38.4,,,0.0,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,2014-02-20,39.0,15.0,14.0,22.0,,,Lyon
51,45.7592,4.8296600000000005,Lyon,2014-02-21,1392937200,10.0,4.0,7.9,84.61,18.6,70.83,,,33.4,12.3,1014.8,72.8,32.4,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,2014-02-21,50.0,15.0,19.0,21.0,2.0,,Lyon
52,45.7592,4.8296600000000005,Lyon,2014-02-22,1393023600,11.9,1.0,6.7,71.83,0.04,20.83,,,22.2,13.7,1020.0,57.6,43.3,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,2014-02-22,46.0,18.0,23.0,20.0,,,Lyon
53,45.7592,4.8296600000000005,Lyon,2014-02-23,1393110000,14.6,3.5,9.0,69.67,0.0,0.0,,,21.3,14.4,1021.1,33.1,44.0,,,0.0,Partially cloudy,Clearing in the afternoon.,2014-02-23,53.0,13.0,28.0,10.0,,,Lyon
54,45.7592,4.8296600000000005,Lyon,2014-02-24,1393196400,14.6,8.0,10.7,51.78,0.0,0.0,,,72.9,43.4,1017.2,3.2,55.4,,,0.0,Clear,Clear conditions throughout the day.,2014-02-24,35.0,12.0,27.0,9.0,,,Lyon
55,45.7592,4.8296600000000005,Lyon,2014-02-25,1393282800,11.9,8.0,9.8,61.92,0.09,12.5,,,60.2,36.6,1015.7,54.4,54.6,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,2014-02-25,30.0,10.0,25.0,19.0,,,Lyon
56,45.7592,4.8296600000000005,Lyon,2014-02-26,1393369200,9.2,4.7,6.2,86.7,19.61,75.0,,,32.1,15.0,1019.3,91.9,30.1,,,0.0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,2014-02-26,32.0,21.0,13.0,21.0,2.0,,Lyon
57,45.7592,4.8296600000000005,Lyon,2014-02-27,1393455600,8.7,2.3,5.9,82.83,4.64,29.17,,,45.2,25.8,1021.6,78.4,27.5,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,2014-02-27,61.0,11.0,16.0,21.0,,,Lyon
58,45.7592,4.8296600000000005,Lyon,2014-02-28,1393542000,6.8,3.4,5.6,82.96,9.44,45.83,,,58.0,37.7,1008.4,86.5,47.0,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,2014-02-28,39.0,8.0,18.0,12.0,,,Lyon
59,45.7592,4.8296600000000005,Lyon,2014-03-01,1393628400,9.0,3.4,5.5,73.94,3.09,20.83,,,27.5,15.5,1004.0,79.2,51.9,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,2014-03-01,32.0,13.0,23.0,8.0,,,Lyon
60,45.7592,4.8296600000000005,Lyon,2014-03-02,1393714800,10.7,2.9,5.9,71.87,0.0,0.0,,,33.4,18.8,1004.1,41.3,32.4,,,0.0,Partially cloudy,Partly cloudy throughout the day.,2014-03-02,50.0,13.0,22.0,17.0,1.0,,Lyon
61,45.7592,4.8296600000000005,Lyon,2014-03-03,1393801200,11.1,5.3,7.4,66.55,4.02,29.17,,,62.6,41.4,996.6,81.3,48.6,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,2014-03-03,40.0,7.0,27.0,9.0,,,Lyon
62,45.7592,4.8296600000000005,Lyon,2014-03-04,1393887600,9.2,4.8,6.8,67.9,0.41000000000000003,29.17,,,41.5,28.3,1004.2,91.4,53.9,,,0.0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,2014-03-04,19.0,17.0,26.0,10.0,,,Lyon
63,45.7592,4.8296600000000005,Lyon,2014-03-05,1393974000,12.7,3.6,7.7,65.19,0.0,0.0,,,46.5,31.4,1016.8,6.9,34.6,,,0.0,Clear,Clear conditions throughout the day.,2014-03-05,52.0,25.0,24.0,10.0,,,Lyon
64,45.7592,4.8296600000000005,Lyon,2014-03-06,1394060400,13.1,3.6,7.8,62.45,0.0,0.0,,,29.5,19.0,1024.5,1.4,18.7,,,0.0,Clear,Clear conditions throughout the day.,2014-03-06,72.0,45.0,21.0,24.0,,,Lyon
65,45.7592,4.8296600000000005,Lyon,2014-03-07,1394146800,14.2,0.1,7.0,68.38,0.0,0.0,,,27.9,15.9,1026.0,0.6000000000000001,7.4,,,0.0,Clear,Clear conditions throughout the day.,2014-03-07,121.0,48.0,24.0,23.0,,,Lyon
66,45.7592,4.8296600000000005,Lyon,2014-03-08,1394233200,16.3,2.1,8.8,65.11,0.0,0.0,,,19.4,11.4,1027.3,1.2,7.1,,,0.0,Clear,Clear conditions throughout the day.,2014-03-08,128.0,41.0,34.0,30.0,2.0,,Lyon
67,45.7592,4.8296600000000005,Lyon,2014-03-09,1394319600,19.6,3.0,10.3,61.41,0.0,0.0,,,21.4,9.4,1027.5,0.0,19.3,,,0.0,Clear,Clear conditions throughout the day.,2014-03-09,110.0,39.0,32.0,29.0,1.0,,Lyon
68,45.7592,4.8296600000000005,Lyon,2014-03-10,1394406000,18.2,2.4,9.7,64.51,0.0,0.0,,,27.3,15.2,1022.0,7.0,12.9,,,0.0,Clear,Clear conditions throughout the day.,2014-03-10,99.0,51.0,19.0,27.0,,,Lyon
69,45.7592,4.8296600000000005,Lyon,2014-03-11,1394492400,13.6,3.4,8.6,69.92,0.0,0.0,,,17.3,8.4,1023.1,12.2,6.6,,,0.0,Clear,Clear conditions throughout the day.,2014-03-11,132.0,61.0,27.0,29.0,1.0,,Lyon
70,45.7592,4.8296600000000005,Lyon,2014-03-12,1394578800,18.2,2.5,9.8,69.74,0.0,0.0,,,23.1,12.6,1027.9,0.6000000000000001,6.0,,,0.0,Clear,Clear conditions throughout the day.,2014-03-12,152.0,61.0,28.0,33.0,2.0,,Lyon
71,45.7592,4.8296600000000005,Lyon,2014-03-13,1394665200,17.7,3.4,10.3,68.62,0.0,0.0,,,19.5,12.5,1028.4,0.2,7.3,,,0.0,Clear,Clear conditions throughout the day.,2014-03-13,151.0,66.0,32.0,32.0,,,Lyon
72,45.7592,4.8296600000000005,Lyon,2014-03-14,1394751600,17.9,3.6,10.4,70.11,0.0,0.0,,,18.3,9.4,1026.4,0.0,4.8,,,0.0,Clear,Clear conditions throughout the day.,2014-03-14,159.0,60.0,30.0,20.0,,,Lyon
73,45.7592,4.8296600000000005,Lyon,2014-03-15,1394838000,16.6,4.3,9.8,71.45,0.0,0.0,,,53.6,35.6,1026.4,35.1,4.8,,,0.0,Partially cloudy,Becoming cloudy in the afternoon.,2014-03-15,149.0,38.0,29.0,7.0,,,Lyon
74,45.7592,4.8296600000000005,Lyon,2014-03-16,1394924400,18.1,8.5,12.5,63.56,0.0,0.0,,,36.3,22.1,1026.4,38.3,15.5,,,0.0,Partially cloudy,Clearing in the afternoon.,2014-03-16,101.0,22.0,29.0,17.0,,,Lyon
75,45.7592,4.8296600000000005,Lyon,2014-03-17,1395010800,19.9,5.7,12.4,62.34,0.0,0.0,,,24.4,10.5,1023.0,0.30000000000000004,28.8,,,0.0,Clear,Clear conditions throughout the day.,2014-03-17,58.0,33.0,28.0,22.0,5.0,,Lyon
76,45.7592,4.8296600000000005,Lyon,2014-03-18,1395097200,23.3,4.7,13.7,59.76,0.0,0.0,,,36.7,21.3,1020.0,14.0,23.5,,,0.0,Clear,Clear conditions throughout the day.,2014-03-18,78.0,18.0,29.0,7.0,,,Lyon
77,45.7592,4.8296600000000005,Lyon,2014-03-19,1395183600,16.3,8.7,12.1,57.67,0.0,0.0,,,37.4,23.6,1026.5,29.6,32.8,,,0.0,Partially cloudy,Clearing in the afternoon.,2014-03-19,45.0,26.0,33.0,17.0,1.0,,Lyon
78,45.7592,4.8296600000000005,Lyon,2014-03-20,1395270000,21.0,4.8,12.9,61.45,0.0,0.0,,,49.4,26.9,1020.4,4.0,25.6,,,0.0,Clear,Clear conditions throughout the day.,2014-03-20,62.0,34.0,34.0,11.0,1.0,,Lyon
79,45.7592,4.8296600000000005,Lyon,2014-03-21,1395356400,18.3,12.3,14.6,57.84,0.0,0.0,,,61.8,41.9,1016.5,37.5,20.6,,,0.0,Partially cloudy,Becoming cloudy in the afternoon.,2014-03-21,70.0,14.0,32.0,11.0,,,Lyon
80,45.7592,4.8296600000000005,Lyon,2014-03-22,1395442800,12.7,7.2,10.6,78.4,24.26,66.67,,,64.2,39.2,1010.6,90.0,29.4,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,2014-03-22,39.0,8.0,25.0,10.0,,,Lyon
81,45.7592,4.8296600000000005,Lyon,2014-03-23,1395529200,9.3,2.8,5.8,77.36,4.3,45.83,,,49.4,25.8,1011.5,67.6,33.8,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,2014-03-23,23.0,7.0,24.0,12.0,,,Lyon
82,45.7592,4.8296600000000005,Lyon,2014-03-24,1395615600,9.4,3.1,6.0,67.5,3.18,29.17,,,25.6,14.2,1015.1,62.8,49.8,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,2014-03-24,22.0,20.0,21.0,24.0,1.0,,Lyon
83,45.7592,4.8296600000000005,Lyon,2014-03-25,1395702000,9.5,3.0,5.9,73.05,0.34,20.83,,,24.9,14.2,1009.4,90.3,30.5,,,0.0,"Rain, Overcast",Cloudy skies throughout the day with rain.,2014-03-25,57.0,20.0,28.0,14.0,1.0,,Lyon
84,45.7592,4.8296600000000005,Lyon,2014-03-26,1395788400,12.2,3.5,7.8,58.48,0.0,0.0,,,36.5,22.3,1009.2,52.1,27.1,,,0.0,Partially cloudy,Clearing in the afternoon.,2014-03-26,59.0,22.0,30.0,16.0,,,Lyon
85,45.7592,4.8296600000000005,Lyon,2014-03-27,1395874800,13.2,2.3,8.0,52.04,0.0,0.0,,,27.3,14.9,1010.9,27.0,21.3,,,0.0,Partially cloudy,Partly cloudy throughout the day.,2014-03-27,66.0,28.0,28.0,23.0,1.0,,Lyon
86,45.7592,4.8296600000000005,Lyon,2014-03-28,1395961200,17.9,1.2,9.7,52.67,0.0,0.0,,,36.2,18.6,1014.6,9.2,29.1,,,0.0,Clear,Clear conditions throughout the day.,2014-03-28,70.0,19.0,31.0,18.0,,,Lyon
87,45.7592,4.8296600000000005,Lyon,2014-03-29,1396047600,18.1,6.9,13.0,50.83,0.0,0.0,,,33.8,17.6,1016.4,63.2,49.0,,,0.0,Partially cloudy,Partly cloudy throughout the day.,2014-03-29,52.0,31.0,26.0,24.0,1.0,,Lyon
88,45.7592,4.8296600000000005,Lyon,2014-03-30,1396134000,18.5,11.8,14.1,53.71,0.0,0.0,,,18.5,9.8,1015.6,55.2,31.1,,,0.0,Partially cloudy,Partly cloudy throughout the day.,2014-03-30,69.0,24.0,32.0,17.0,,,Lyon
89,45.7592,4.8296600000000005,Lyon,2014-03-31,1396216800,19.5,6.9,14.1,57.17,0.0,0.0,,,36.1,22.1,1015.4,29.7,40.5,,,0.0,Partially cloudy,Partly cloudy throughout the day.,2014-03-31,54.0,42.0,28.0,14.0,,,Lyon
90,45.7592,4.8296600000000005,Lyon,2014-04-01,1396303200,18.6,8.2,13.6,63.98,0.0,0.0,,,59.3,39.4,1013.0,10.8,28.3,,,0.0,Clear,Clear conditions throughout the day.,2014-04-01,68.0,38.0,32.0,8.0,1.0,,Lyon
91,45.7592,4.8296600000000005,Lyon,2014-04-02,1396389600,20.7,11.6,15.5,52.54,0.0,0.0,,,67.0,38.0,1008.3,24.0,39.6,,,0.0,Partially cloudy,Partly cloudy throughout the day.,2014-04-02,52.0,42.0,27.0,31.0,1.0,,Lyon
92,45.7592,4.8296600000000005,Lyon,2014-04-03,1396476000,15.2,12.2,13.9,58.4,0.0,0.0,,,19.0,11.0,1003.7,94.7,33.2,,,0.0,Overcast,Cloudy skies throughout the day.,2014-04-03,61.0,30.0,28.0,17.0,1.0,,Lyon
93,45.7592,4.8296600000000005,Lyon,2014-04-04,1396562400,19.0,12.0,14.6,65.84,0.2,16.67,,,45.9,28.8,1007.3,87.2,37.0,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,2014-04-04,57.0,11.0,22.0,6.0,,,Lyon
94,45.7592,4.8296600000000005,Lyon,2014-04-05,1396648800,15.7,10.9,13.0,71.76,3.51,25.0,,,37.9,25.1,1016.0,89.8,35.4,,,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,2014-04-05,34.0,14.0,32.0,8.0,,,Lyon
